"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722011680164,0,0,0,0.040921,0.996381,-0.074507,0,0,0,0,0,0,0,0,0,0,0,0
1722011681199,0,0,0,0.041934,0.996337,-0.074524,0,0,0,0,0,0,0,0,0,0,0,0
1722011682099,0,0,0,0.012283,0.997127,-0.074752,0,0,0,0,0,0,0,0,0,0,0,0
1722011682879,0,0,0,-0.023643,0.996879,-0.075324,0,0,0,0,0,0,0,0,0,0,0,0
1722011683826,0,0,0,-0.033274,0.996566,-0.075821,0,0,0,0,0,0,0,0,0,0,0,0
1722011684774,0,0,0,-0.033458,0.996579,-0.075569,0,0,0,0,0,0,0,0,0,0,0,0
1722011685635,0,0,0,-0.033414,0.996572,-0.075678,0,0,0,0,0,0,0,0,0,0,0,0
1722011687055,0,0,0,-0.034559,0.996536,-0.075639,0,0,0,0,0,0,0,0,0,0,0,0
1722011687980,0,0,0,-0.081651,0.993767,-0.075898,0,0,0,0,0,0,0,0,0,0,0,0
1722011689079,0,0,0,-0.089745,0.993084,-0.0757,0,0,0,0,0,0,0,0,0,0,0,0
1722011689856,0,0,0,-0.089563,0.993102,-0.075674,0,0,0,0,0,0,0,0,0,0,0,0
1722011691011,0,0,0,-0.088557,0.993151,-0.076211,0,0,0,0,0,0,0,0,0,0,0,0
1722011691891,0,0,0,-0.089017,0.993134,-0.075904,0,0,0,0,0,0,0,0,0,0,0,0
1722011692826,0,0,0,-0.129567,0.988613,-0.076535,0,0,0,0,0,0,0,0,0,0,0,0
1722011693666,0,0,0,-0.172229,0.982144,-0.075704,0,0,0,0,0,0,0,0,0,0,0,0
1722011694893,0,0,0,-0.172224,0.982145,-0.075704,0,0,0,0,0,0,0,0,0,0,0,0
1722011695713,0,0,0,-0.17181,0.982161,-0.076426,0,0,0,0,0,0,0,0,0,0,0,0
1722011696836,0,0,0,-0.171891,0.982218,-0.075512,0,0,0,0,0,0,0,0,0,0,0,0
1722011697739,0,0,0,-0.182046,0.98035,-0.075978,0,0,0,0,0,0,0,0,0,0,0,0
1722011698815,0,0,0,-0.264524,0.96155,-0.073817,0,0,0,0,0,0,0,0,0,0,0,0
1722011699979,0,0,0,-0.268148,0.960473,-0.074748,0,0,0,0,0,0,0,0,0,0,0,0
1722011701013,0,0,0,-0.26839,0.960429,-0.074459,0,0,0,0,0,0,0,0,0,0,0,0
1722011701917,0,0,0,-0.268716,0.960323,-0.074639,0,0,0,0,0,0,0,0,0,0,0,0
1722011702822,0,0,0,-0.268285,0.960435,-0.074746,0,0,0,0,0,0,0,0,0,0,0,0
1722011703897,0,0,0,-0.271609,0.959485,-0.074942,0,0,0,0,0,0,0,0,0,0,0,0
1722011704674,0,0,0,-0.362923,0.928837,-0.074494,0,0,0,0,0,0,0,0,0,0,0,0
1722011707172,0,0,0,-0.395184,0.915591,-0.074324,0,0,0,0,0,0,0,0,0,0,0,0
1722011708036,0,0,0,-0.395651,0.915421,-0.073923,0,0,0,0,0,0,0,0,0,0,0,0
1722011709199,0,0,0,-0.395554,0.915409,-0.07459,0,0,0,0,0,0,0,0,0,0,0,0
1722011709886,0,0,0,-0.394479,0.915902,-0.07423,0,0,0,0,0,0,0,0,0,0,0,0
1722011713190,0,0,0,-0.482289,0.873061,-0.071846,0,0,0,0,0,0,0,0,0,0,0,0
1722011715270,0,0,0,-0.481599,0.873438,-0.071895,0,0,0,0,0,0,0,0,0,0,0,0
1722011717424,0,0,0,-0.524948,0.84826,-0.069897,0,0,0,0,0,0,0,0,0,0,0,0
1722011718255,0,0,0,-0.530234,0.845002,-0.069459,0,0,0,0,0,0,0,0,0,0,0,0
1722011719236,0,0,0,-0.530547,0.844782,-0.069743,0,0,0,0,0,0,0,0,0,0,0,0
1722011720067,0,0,0,-0.530204,0.845026,-0.069388,0,0,0,0,0,0,0,0,0,0,0,0
1722011720962,0,0,0,-0.530464,0.844879,-0.069192,0,0,0,0,0,0,0,0,0,0,0,0
1722011721833,0,0,0,-0.53133,0.844301,-0.069597,0,0,0,0,0,0,0,0,0,0,0,0
1722011722896,0,0,0,-0.566751,0.820831,-0.070918,0,0,0,0,0,0,0,0,0,0,0,0
1722011724833,0,0,0,-0.567694,0.820154,-0.071203,0,0,0,0,0,0,0,0,0,0,0,0
1722011725697,0,0,0,-0.567081,0.820529,-0.071773,0,0,0,0,0,0,0,0,0,0,0,0
1722011726816,0,0,0,-0.575224,0.814853,-0.071635,0,0,0,0,0,0,0,0,0,0,0,0
1722011730002,0,0,0,-0.590616,0.803582,-0.073679,0,0,0,0,0,0,0,0,0,0,0,0
1722011731149,0,0,0,-0.590932,0.803349,-0.073685,0,0,0,0,0,0,0,0,0,0,0,0
1722011731982,0,0,0,-0.590209,0.803914,-0.073318,0,0,0,0,0,0,0,0,0,0,0,0
1722011732916,0,0,0,-0.590449,0.803762,-0.073045,0,0,0,0,0,0,0,0,0,0,0,0
1722011733776,0,0,0,-0.593629,0.80145,-0.07268,0,0,0,0,0,0,0,0,0,0,0,0
1722011734830,0,0,0,-0.607916,0.790789,-0.071358,0,0,0,0,0,0,0,0,0,0,0,0
1722011735860,0,0,0,-0.606963,0.791556,-0.070954,0,0,0,0,0,0,0,0,0,0,0,0
1722011737027,0,0,0,-0.607155,0.791416,-0.070874,0,0,0,0,0,0,0,0,0,0,0,0
1722011737759,0,0,0,-0.607001,0.791516,-0.071076,0,0,0,0,0,0,0,0,0,0,0,0
1722011738533,0,0,0,-0.607848,0.790898,-0.070713,0,0,0,0,0,0,0,0,0,0,0,0
1722011739931,-0.838374,0.530334,-0.125999,-0.60814,0.790708,-0.070339,0,0,0,0,0,0,0,0,0,0,0,0
1722011741215,-0.845731,0.519421,-0.122234,-0.614344,0.785898,-0.07033,0,0,0,0,0,0,0,0,0,0,0,0
1722011742054,-0.845272,0.52011,-0.122477,-0.613808,0.786332,-0.07016,0,0,0,0,0,0,0,0,0,0,0,0
1722011743144,-0.845409,0.519902,-0.122415,-0.61402,0.786159,-0.070237,0,0,0,0,0,0,0,0,0,0,0,0
1722011743872,-0.845184,0.520254,-0.12247,-0.613871,0.786278,-0.070207,0,0,0,0,0,0,0,0,0,0,0,0
1722011744952,-0.850505,0.511449,-0.122721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011745768,-0.854864,0.504029,-0.123133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011746802,-0.855847,0.502372,-0.123079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011749175,-0.855364,0.503371,-0.122354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011749695,-0.855131,0.503686,-0.122682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011750929,-0.860326,0.494739,-0.122773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011751768,-0.869577,0.478355,-0.122529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011752792,-0.869265,0.478997,-0.122234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011753694,-0.86951,0.47837,-0.122944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011754990,-0.869246,0.478777,-0.123227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011755851,-0.8735,0.471171,-0.122458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011756972,-0.895117,0.427771,-0.125609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011757806,-0.895058,0.428015,-0.1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011758779,-0.895066,0.427972,-0.125288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011759728,-0.894989,0.428018,-0.125681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011760804,-0.895103,0.427902,-0.12526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011761665,-0.898226,0.421192,-0.125647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011763845,-0.924015,0.35922,-0.130988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011766876,-0.925112,0.355736,-0.132741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011767714,-0.925084,0.355355,-0.133952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011768818,-0.945298,0.295976,-0.137149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011769719,-0.954623,0.263938,-0.137956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011770625,-0.954751,0.263862,-0.137216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011771986,-0.95469,0.264195,-0.136999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011775917,-0.976311,0.166531,-0.138147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011776756,-0.976375,0.166009,-0.138326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011777692,-0.97643,0.16578,-0.138206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011780186,-0.97639,0.166702,-0.13738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011780536,-0.976333,0.167127,-0.137269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011781181,-0.982525,0.124247,-0.138592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011781988,-0.98757,0.072869,-0.13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011783227,-0.987572,0.073071,-0.13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011784102,-0.987635,0.072862,-0.13881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011785099,-0.987715,0.072708,-0.13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011785960,-0.987589,0.07375,-0.138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011786875,-0.987643,0.073395,-0.138472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011788959,-0.990037,-0.014904,-0.140018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011791137,-0.98994,-0.015742,-0.140606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011792079,-0.989853,-0.015704,-0.141228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011793412,-0.989923,-0.015389,-0.140767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011795307,-0.989932,-0.015066,-0.140741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011799791,-0.982683,-0.117034,-0.143655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011799832,-0.982903,-0.115662,-0.143263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011800134,-0.980792,-0.132652,-0.143003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011800869,-0.965818,-0.217612,-0.140856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011803742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011804301,-0.965578,-0.219022,-0.140312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011804996,-0.965845,-0.218359,-0.139509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011805941,-0.961398,-0.237484,-0.138981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011807016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011807749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011808825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011809947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011811007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011811755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011812830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011813824,-0.93709,-0.321229,-0.136656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011814900,-0.899244,-0.417624,-0.130193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011815760,-0.899555,-0.416866,-0.13047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011816707,-0.899423,-0.417176,-0.130395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011818172,-0.899789,-0.416507,-0.130006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011819045,-0.889446,-0.438642,-0.128373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011820027,-0.871635,-0.47358,-0.12639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011821015,-0.871053,-0.474779,-0.125904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011821964,-0.870869,-0.474956,-0.126508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011822953,-0.871031,-0.474754,-0.12615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011823773,-0.870853,-0.475039,-0.126302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011824766,-0.867299,-0.481617,-0.125844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011825906,-0.850769,-0.51042,-0.125159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011826749,-0.847969,-0.515133,-0.124847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011827737,-0.847545,-0.515885,-0.124618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011828940,-0.847806,-0.515263,-0.125414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011829846,-0.84827,-0.514624,-0.1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011832683,-0.842942,-0.523401,-0.124498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011832692,-0.843423,-0.522238,-0.126111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011833810,-0.843227,-0.52275,-0.125304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011834757,-0.842882,-0.523307,-0.125299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011835895,-0.842506,-0.523826,-0.125661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011837189,-0.842357,-0.523886,-0.126404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011837735,-0.842155,-0.524259,-0.126203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
