Time, X, Y, Z
1720440177868,-0.0356516,0.0804795,0.996118
1720440179534,-0.0340643,0.0783422,0.996344
1720440182029,-0.034488,0.0783067,0.996333
1720440184322,-0.0335768,0.0782167,0.996371
1720440185939,-0.0335923,0.0765667,0.996498
1720440187910,-0.0303112,0.075846,0.996659
1720440189669,-0.0313907,0.0760222,0.996612
1720440191916,-0.0307794,0.0752213,0.996692
1720440194070,-0.0312256,0.0749172,0.996701
1720440195667,-0.0307186,0.0752124,0.996694
1720440197777,-0.0306129,0.0746315,0.996741
1720440200197,-0.031258,0.074961,0.996696
1720440201892,-0.0299143,0.0742947,0.996788
1720440204215,-0.0313921,0.0745673,0.996722
1720440205604,-0.0317856,0.0769074,0.996531
1720440207597,-0.0329053,0.0768338,0.996501
1720440210056,-0.033272,0.0775628,0.996432
1720440211965,-0.0352578,0.078322,0.996304
1720440213985,-0.0341706,0.0785092,0.996328
1720440216257,-0.0341666,0.078422,0.996335
1720440218794,-0.0356985,0.0792952,0.996212
1720440221238,-0.0342209,0.0786349,0.996316
1720440223086,0,0,0
1720440224872,0,0,0
1720440226176,0,0,0
1720440228054,-0.0588963,0.146375,0.987474
1720440229950,-0.0501695,0.152442,0.987038
1720440232113,-0.0501763,0.14601,0.98801
1720440233789,-0.0450266,-0.012393,0.998909
1720440235858,-0.0393847,-0.209286,0.977061
1720440238229,-0.0364297,-0.252647,0.966873
1720440240250,-0.0242526,-0.30353,0.952513
1720440242531,-0.0127425,-0.339649,0.940466
1720440243830,-0.00587474,-0.386308,0.922351
1720440245899,6.39044e-05,-0.467775,0.883848
1720440247650,0.00375836,-0.510195,0.86005
1720440250118,0.0143284,-0.563232,0.826174
1720440252404,0.0226857,-0.525988,0.85019
1720440254182,0.0287165,-0.500862,0.865051
1720440256414,0.0434584,-0.472276,0.880379
1720440258567,-0.00910724,-0.965141,0.261572
1720440260206,-0.0111131,-0.977744,0.209508
1720440261698,-0.00603004,-0.989868,0.141861
1720440263561,-0.00654299,-0.998318,0.0575974
1720440266059,0.00122082,-0.996228,-0.0867603
1720440267801,0.00438574,-0.974679,-0.223565
1720440269890,0.00698911,-0.941627,-0.336585
1720440272008,0,0,0
1720440273596,0,0,0
1720440276449,0,0,0
1720440278730,0,0,0
1720440280277,0,0,0
1720440282087,0,0,0
1720440283780,0,0,0
1720440285879,0.0585821,-0.418005,-0.906554
1720440287641,0.0649885,-0.356688,-0.93196
1720440289759,0.0829528,-0.312766,-0.946201
1720440291996,0.092652,-0.274494,-0.957115
1720440293966,0.0900471,-0.130663,-0.987329
