sep=,
"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1720440340766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03916,0.247298,0.968148
1720440342234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038753,0.166916,0.985209
1720440343107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037382,0.1348,0.990167
1720440344514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037288,0.121223,0.991925
1720440345694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037828,0.122337,0.991767
1720440346835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037432,0.122915,0.991711
1720440348351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035999,0.120619,0.992046
1720440349554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035978,0.120607,0.992048
1720440350709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036432,0.119555,0.992159
1720440352142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440353349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440354451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440355891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440357065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720440359897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002987,0.130526,0.99144
1720440360930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001823,0.12825,0.99174
1720440362110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002004,0.1287,0.991682
1720440363428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001891,0.127337,0.991858
1720440364893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000657,0.130858,0.991401
1720440365928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001157,0.129277,0.991608
1720440367237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245,0.127289,0.991863
1720440371144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348163,0.111082,0.930829
1720440372398,-0.864275,0.011149,0.502896,0,0,0,0,0,0,0,0,0,0,0,0,-0.424985,0.100498,0.899604
