"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722010854840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722010855575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722010857166,0,0,0,0,0,0,0,0,0,0,0,0,-0.239786,-0.054878,-0.969273,0,0,0
1722010858394,0,0,0,0,0,0,0,0,0,0,0,0,-0.47412,-0.016577,-0.880304,0,0,0
1722010859450,0,0,0,0,0,0,0,0,0,0,0,0,-0.475648,-0.015453,-0.8795,0,0,0
1722010860225,0,0,0,0,0,0,0,0,0,0,0,0,-0.474677,-0.015487,-0.880024,0,0,0
1722010861155,0,0,0,0,0,0,0,0,0,0,0,0,-0.475629,-0.014671,-0.879524,0,0,0
1722010861975,0,0,0,0,0,0,0,0,0,0,0,0,-0.474269,-0.014804,-0.880256,0,0,0
1722010862985,0,0,0,0,0,0,0,0,0,0,0,0,-0.47439,-0.015338,-0.880181,0,0,0
1722010863804,0,0,0,0,0,0,0,0,0,0,0,0,-0.477813,-0.014441,-0.878343,0,0,0
1722010864881,0,0,0,0,0,0,0,0,0,0,0,0,-0.491071,-0.006663,-0.871094,0,0,0
1722010865655,0,0,0,0,0,0,0,0,0,0,0,0,-0.489838,-0.006973,-0.871786,0,0,0
1722010867032,0,0,0,0,0,0,0,0,0,0,0,0,-0.489919,-0.007168,-0.871738,0,0,0
1722010867724,0,0,0,0,0,0,0,0,0,0,0,0,-0.489993,-0.00638,-0.871703,0,0,0
1722010868928,0,0,0,0,0,0,0,0,0,0,0,0,-0.488808,-0.006509,-0.872367,0,0,0
1722010869747,0,0,0,0,0,0,0,0,0,0,0,0,-0.489735,-0.00679,-0.871845,0,0,0
1722010870824,0,0,0,0,0,0,0,0,0,0,0,0,-0.490119,-0.006705,-0.87163,0,0,0
1722010871773,0,0,0,0,0,0,0,0,0,0,0,0,-0.490183,-0.007029,-0.871591,0,0,0
1722010873021,0,0,0,0,0,0,0,0,0,0,0,0,-0.481035,-0.00366,-0.876694,0,0,0
1722010873756,0,0,0,0,0,0,0,0,0,0,0,0,-0.484827,-0.000204,-0.87461,0,0,0
1722010874872,0,0,0,0,0,0,0,0,0,0,0,0,-0.483816,-0.000743,-0.87517,0,0,0
1722010875563,0,0,0,0,0,0,0,0,0,0,0,0,-0.483669,0.000359,-0.875251,0,0,0
