# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
19.11.2021 18:22:47,-59.995,324.737,617.187,568.725,569.030,-0.042,-49.204
19.11.2021 18:22:48,-59.907,325.927,618.835,569.885,570.739,-0.118,-49.133
19.11.2021 18:22:49,-59.804,327.087,620.452,571.502,572.113,-0.084,-49.066
19.11.2021 18:22:50,-59.696,327.941,621.978,572.753,573.455,-0.097,-49.055
19.11.2021 18:22:51,-59.608,328.887,623.748,574.066,575.012,-0.130,-49.052
19.11.2021 18:22:52,-59.505,329.895,624.877,575.805,576.629,-0.113,-48.962
19.11.2021 18:22:53,-59.402,331.359,627.197,577.026,578.125,-0.150,-48.910
19.11.2021 18:22:54,-59.299,332.305,628.326,578.491,579.620,-0.154,-48.835
19.11.2021 18:22:55,-59.206,333.282,629.882,579.711,580.871,-0.158,-48.802
19.11.2021 18:22:56,-59.093,334.045,631.225,581.512,582.153,-0.087,-48.791
19.11.2021 18:22:57,-59.005,334.960,632.812,582.946,583.343,-0.053,-48.774
19.11.2021 18:22:58,-58.897,336.364,634.857,583.831,585.723,-0.256,-48.706
19.11.2021 18:22:59,-58.807,337.554,636.138,585.845,586.669,-0.111,-48.597
19.11.2021 18:23:00,-58.704,338.287,637.817,586.669,588.043,-0.185,-48.631
19.11.2021 18:23:01,-58.596,339.904,639.160,588.470,589.233,-0.102,-48.439
19.11.2021 18:23:02,-58.493,340.881,641.326,590.515,591.003,-0.065,-48.476
19.11.2021 18:23:03,-58.392,341.827,642.578,591.033,592.437,-0.187,-48.417
19.11.2021 18:23:04,-58.304,342.864,644.165,592.498,593.811,-0.175,-48.377
19.11.2021 18:23:05,-58.209,344.177,646.026,593.902,595.428,-0.203,-48.309
19.11.2021 18:23:06,-58.101,344.970,647.033,596.038,596.557,-0.068,-48.256
19.11.2021 18:23:07,-58.003,346.008,649.047,597.229,597.991,-0.101,-48.263
19.11.2021 18:23:08,-57.900,347.320,650.665,598.510,599.853,-0.177,-48.170
19.11.2021 18:23:10,-57.802,347.930,652.160,600.067,600.952,-0.116,-48.209
19.11.2021 18:23:11,-57.704,349.029,653.991,601.196,602.386,-0.156,-48.184
19.11.2021 18:23:12,-57.601,350.372,655.395,603.240,603.820,-0.076,-48.062
19.11.2021 18:23:13,-57.495,350.982,657.531,604.187,605.346,-0.151,-48.171
19.11.2021 18:23:14,-57.397,351.715,658.142,605.743,606.231,-0.063,-48.088
19.11.2021 18:23:15,-57.302,353.057,660.034,607.147,607.849,-0.091,-48.020
19.11.2021 18:23:16,-57.206,353.942,661.315,608.032,609.039,-0.131,-47.979
19.11.2021 18:23:17,-57.098,355.010,662.994,609.710,610.504,-0.103,-47.945
19.11.2021 18:23:18,-57.000,355.346,664.367,610.900,611.846,-0.122,-48.026
19.11.2021 18:23:19,-56.907,356.903,665.405,612.670,613.189,-0.067,-47.824
19.11.2021 18:23:20,-56.807,357.543,667.266,613.952,614.379,-0.055,-47.896
19.11.2021 18:23:21,-56.699,358.947,669.158,615.173,616.210,-0.133,-47.817
19.11.2021 18:23:22,-56.596,359.588,670.074,616.302,617.614,-0.168,-47.787
19.11.2021 18:23:23,-56.505,360.809,671.752,617.523,618.560,-0.133,-47.723
19.11.2021 18:23:24,-56.392,361.328,672.790,619.293,620.056,-0.097,-47.731
19.11.2021 18:23:25,-56.302,362.152,674.530,619.934,620.819,-0.113,-47.753
19.11.2021 18:23:26,-56.204,363.739,675.415,621.948,623.168,-0.155,-47.532
19.11.2021 18:23:27,-56.096,364.105,677.459,623.260,624.145,-0.112,-47.678
19.11.2021 18:23:28,-56.000,365.051,678.680,624.389,625.244,-0.108,-47.620
