# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
17.11.2021 19:21:03,-59.998,397.705,754.974,692.962,695.068,-0.240,-49.119
17.11.2021 19:21:04,-59.908,398.651,757.415,695.129,696.929,-0.204,-49.180
17.11.2021 19:21:05,-59.805,400.421,759.094,696.533,699.157,-0.298,-49.022
17.11.2021 19:21:06,-59.707,401.367,761.688,698.699,700.653,-0.221,-49.097
17.11.2021 19:21:07,-59.609,402.496,763.305,700.073,702.575,-0.282,-49.048
17.11.2021 19:21:08,-59.503,404.144,764.984,702.423,704.315,-0.213,-48.912
17.11.2021 19:21:09,-59.405,404.632,766.357,702.758,705.352,-0.291,-48.954
17.11.2021 19:21:10,-59.305,406.250,768.737,705.261,707.702,-0.273,-48.891
17.11.2021 19:21:11,-59.207,407.501,770.568,707.092,709.228,-0.239,-48.841
17.11.2021 19:21:12,-59.106,409.118,772.705,708.099,710.632,-0.282,-48.755
17.11.2021 19:21:13,-59.006,409.942,774.230,710.479,712.646,-0.241,-48.752
17.11.2021 19:21:14,-58.908,411.102,776.733,711.608,714.447,-0.315,-48.781
17.11.2021 19:21:15,-58.792,412.445,778.259,713.836,716.064,-0.246,-48.688
17.11.2021 19:21:16,-58.704,413.604,780.975,715.393,717.864,-0.273,-48.737
17.11.2021 19:21:17,-58.609,414.703,781.799,716.308,719.421,-0.343,-48.622
17.11.2021 19:21:19,-58.506,416.320,784.149,718.963,721.221,-0.248,-48.558
17.11.2021 19:21:20,-58.393,417.358,786.254,720.458,722.961,-0.274,-48.572
17.11.2021 19:21:21,-58.305,419.006,788.330,722.198,724.700,-0.274,-48.478
17.11.2021 19:21:22,-58.204,420.318,790.466,723.449,726.470,-0.330,-48.448
17.11.2021 19:21:23,-58.104,421.051,791.503,725.097,727.996,-0.316,-48.417
17.11.2021 19:21:24,-58.001,422.851,794.219,727.416,729.949,-0.275,-48.357
17.11.2021 19:21:25,-57.908,424.285,796.264,729.125,732.421,-0.357,-48.298
17.11.2021 19:21:26,-57.795,424.804,797.332,730.895,732.971,-0.224,-48.306
17.11.2021 19:21:27,-57.697,426.788,799.682,732.177,734.924,-0.296,-48.183
17.11.2021 19:21:28,-57.594,428.131,801.696,734.680,736.999,-0.249,-48.138
17.11.2021 19:21:29,-57.508,429.290,803.894,736.053,738.281,-0.239,-48.140
17.11.2021 19:21:30,-57.405,430.511,805.694,737.945,740.692,-0.294,-48.097
17.11.2021 19:21:31,-57.305,431.884,808.227,739.990,742.309,-0.247,-48.094
17.11.2021 19:21:32,-57.199,433.013,809.753,741.546,743.957,-0.257,-48.042
17.11.2021 19:21:33,-57.101,434.020,811.645,743.225,745.697,-0.263,-48.042
17.11.2021 19:21:34,-56.993,435.028,813.201,744.506,747.497,-0.317,-48.013
17.11.2021 19:21:35,-56.908,436.462,814.849,746.002,748.718,-0.287,-47.922
17.11.2021 19:21:36,-56.795,436.920,816.711,748.229,750.183,-0.206,-48.011
17.11.2021 19:21:37,-56.704,438.781,818.420,749.725,752.258,-0.267,-47.855
17.11.2021 19:21:38,-56.601,439.422,820.282,751.647,753.814,-0.228,-47.914
17.11.2021 19:21:39,-56.501,440.582,822.540,753.356,755.737,-0.249,-47.922
17.11.2021 19:21:40,-56.393,442.047,823.486,754.882,757.049,-0.227,-47.766
17.11.2021 19:21:41,-56.302,442.687,825.714,756.500,759.033,-0.264,-47.856
17.11.2021 19:21:42,-56.194,444.366,827.392,757.781,761.077,-0.343,-47.730
17.11.2021 19:21:43,-56.109,444.854,829.589,760.040,762.176,-0.222,-47.842
17.11.2021 19:21:44,-56.006,446.044,830.352,761.291,763.885,-0.269,-47.715
17.11.2021 19:21:45,-55.908,447.662,832.855,763.549,765.716,-0.224,-47.672
17.11.2021 19:21:46,-55.800,448.120,834.655,765.319,767.486,-0.224,-47.753
17.11.2021 19:21:47,-55.699,449.279,836.029,766.326,768.890,-0.264,-47.686
17.11.2021 19:21:48,-55.606,450.103,837.219,767.791,770.477,-0.276,-47.656
17.11.2021 19:21:49,-55.506,451.477,839.263,770.385,772.888,-0.256,-47.612
17.11.2021 19:21:50,-55.395,452.819,840.972,772.003,774.536,-0.259,-47.545
17.11.2021 19:21:51,-55.297,453.521,842.071,772.705,775.848,-0.321,-47.527
17.11.2021 19:21:52,-55.194,454.376,844.116,775.177,777.954,-0.283,-47.567
17.11.2021 19:21:53,-55.106,455.688,846.527,776.763,779.144,-0.242,-47.564
17.11.2021 19:21:54,-55.008,456.787,847.564,778.503,781.372,-0.291,-47.479
17.11.2021 19:21:55,-54.908,457.611,849.517,780.548,782.714,-0.219,-47.515
17.11.2021 19:21:56,-54.805,458.984,851.562,782.073,784.881,-0.283,-47.472
17.11.2021 19:21:57,-54.699,460.540,853.210,784.149,786.407,-0.227,-47.367
17.11.2021 19:21:58,-54.601,460.937,855.682,785.400,788.696,-0.331,-47.514
17.11.2021 19:21:59,-54.498,462.921,856.903,787.567,790.191,-0.263,-47.307
17.11.2021 19:22:00,-54.400,463.592,859.161,789.520,792.510,-0.299,-47.392
17.11.2021 19:22:01,-54.297,464.904,861.053,791.870,794.738,-0.286,-47.347
17.11.2021 19:22:02,-54.202,465.881,862.731,793.121,795.989,-0.286,-47.336
17.11.2021 19:22:03,-54.104,466.705,864.471,795.471,797.790,-0.230,-47.354
17.11.2021 19:22:04,-54.003,467.987,865.997,797.393,799.652,-0.224,-47.284
17.11.2021 19:22:05,-53.893,469.146,867.828,798.919,801.727,-0.277,-47.257
17.11.2021 19:22:06,-53.805,470.123,869.781,800.689,803.283,-0.256,-47.269
17.11.2021 19:22:07,-53.702,471.069,872.161,803.100,805.541,-0.240,-47.322
17.11.2021 19:22:08,-53.601,472.198,873.657,804.931,807.525,-0.254,-47.272
17.11.2021 19:22:09,-53.503,473.846,875.640,806.579,809.295,-0.266,-47.185
17.11.2021 19:22:11,-53.400,474.090,877.593,809.356,811.492,-0.208,-47.308
17.11.2021 19:22:12,-53.300,474.914,879.516,810.394,813.049,-0.259,-47.341
17.11.2021 19:22:13,-53.202,476.165,881.805,812.835,815.460,-0.255,-47.339
17.11.2021 19:22:14,-53.109,477.172,883.514,814.758,817.321,-0.248,-47.326
17.11.2021 19:22:15,-53.006,478.668,886.382,816.925,819.458,-0.245,-47.334
17.11.2021 19:22:16,-52.893,479.431,887.390,818.908,820.678,-0.171,-47.301
17.11.2021 19:22:17,-52.802,480.743,890.258,821.228,823.669,-0.235,-47.337
17.11.2021 19:22:18,-52.704,481.536,891.723,822.662,825.103,-0.234,-47.336
17.11.2021 19:22:19,-52.601,482.604,894.165,824.859,827.606,-0.263,-47.374
17.11.2021 19:22:20,-52.506,483.581,896.148,826.934,829.895,-0.283,-47.388
17.11.2021 19:22:21,-52.400,484.497,897.949,829.040,831.573,-0.241,-47.396
17.11.2021 19:22:22,-52.300,485.900,901.000,830.963,834.198,-0.307,-47.432
17.11.2021 19:22:23,-52.197,487.304,902.770,833.190,836.303,-0.295,-47.366
17.11.2021 19:22:24,-52.101,487.670,904.876,835.144,837.493,-0.222,-47.480
17.11.2021 19:22:25,-52.001,489.532,907.409,836.944,840.270,-0.314,-47.406
17.11.2021 19:22:26,-51.893,489.959,908.721,838.897,841.705,-0.264,-47.448
17.11.2021 19:22:27,-51.797,490.997,910.980,840.209,843.780,-0.336,-47.474
17.11.2021 19:22:28,-51.704,492.523,912.597,842.742,845.397,-0.249,-47.378
17.11.2021 19:22:29,-51.599,493.743,915.313,844.146,847.534,-0.317,-47.414
17.11.2021 19:22:30,-51.501,495.086,916.687,846.252,849.792,-0.330,-47.326
17.11.2021 19:22:31,-51.408,495.605,919.219,848.999,851.379,-0.221,-47.450
17.11.2021 19:22:32,-51.305,496.856,920.776,850.769,853.454,-0.249,-47.390
17.11.2021 19:22:33,-51.204,498.443,923.187,853.149,855.560,-0.223,-47.348
17.11.2021 19:22:34,-51.109,499.053,924.621,854.309,857.299,-0.276,-47.372
17.11.2021 19:22:35,-50.996,500.183,925.811,856.323,858.795,-0.228,-47.302
17.11.2021 19:22:36,-50.900,501.342,928.436,858.001,861.358,-0.309,-47.339
17.11.2021 19:22:37,-50.800,502.807,930.206,859.985,862.731,-0.252,-47.266
17.11.2021 19:22:38,-50.704,503.753,931.732,861.755,864.532,-0.254,-47.249
17.11.2021 19:22:39,-50.606,504.547,933.532,862.915,866.455,-0.324,-47.274
17.11.2021 19:22:40,-50.508,505.920,934.814,865.173,868.286,-0.284,-47.177
17.11.2021 19:22:41,-50.408,507.049,936.645,866.943,869.720,-0.253,-47.157
17.11.2021 19:22:42,-50.305,508.789,938.995,868.560,872.375,-0.347,-47.091
17.11.2021 19:22:43,-50.204,509.216,940.734,871.002,874.023,-0.274,-47.164
17.11.2021 19:22:44,-50.109,510.864,942.382,872.466,875.610,-0.284,-47.057
17.11.2021 19:22:45,-49.993,511.657,943.908,874.603,877.410,-0.253,-47.062
17.11.2021 19:22:46,-49.908,512.939,945.770,875.793,879.364,-0.322,-47.024
17.11.2021 19:22:47,-49.795,514.648,946.990,877.624,881.225,-0.324,-46.876
17.11.2021 19:22:48,-49.699,514.831,948.425,878.723,881.988,-0.293,-46.960
17.11.2021 19:22:49,-49.594,516.326,950.469,880.737,884.521,-0.339,-46.906
17.11.2021 19:22:50,-49.506,517.913,952.300,882.965,885.955,-0.267,-46.823
17.11.2021 19:22:51,-49.400,518.859,954.071,884.612,887.542,-0.261,-46.826
17.11.2021 19:22:52,-49.307,520.050,955.261,886.047,889.343,-0.294,-46.750
17.11.2021 19:22:53,-49.202,521.301,957.275,888.488,891.235,-0.244,-46.729
17.11.2021 19:22:54,-49.104,522.369,958.801,889.312,893.158,-0.341,-46.696
17.11.2021 19:22:55,-49.001,523.864,960.510,891.540,894.409,-0.254,-46.618
17.11.2021 19:22:56,-48.905,524.871,962.585,893.524,897.216,-0.326,-46.635
17.11.2021 19:22:57,-48.807,526.428,963.653,895.324,898.437,-0.275,-46.501
17.11.2021 19:22:58,-48.702,527.465,965.026,897.186,900.268,-0.271,-46.461
17.11.2021 19:22:59,-48.606,528.442,966.522,898.254,901.946,-0.325,-46.440
17.11.2021 19:23:00,-48.508,529.785,968.109,900.756,903.930,-0.278,-46.375
17.11.2021 19:23:01,-48.395,530.761,969.726,902.069,905.181,-0.272,-46.362
17.11.2021 19:23:02,-48.297,532.196,970.611,903.564,906.616,-0.267,-46.233
17.11.2021 19:23:03,-48.194,533.477,972.717,905.181,909.149,-0.346,-46.215
17.11.2021 19:23:05,-48.106,534.454,973.876,906.585,910.217,-0.316,-46.169
17.11.2021 19:23:06,-48.003,536.132,975.647,908.416,912.567,-0.361,-46.073
17.11.2021 19:23:07,-47.893,537.597,977.294,910.674,914.611,-0.341,-45.998
17.11.2021 19:23:08,-47.807,538.726,978.607,911.865,915.649,-0.328,-45.943
17.11.2021 19:23:09,-47.697,539.581,980.438,913.085,917.358,-0.369,-45.964
17.11.2021 19:23:10,-47.606,541.442,981.445,915.313,918.792,-0.300,-45.788
17.11.2021 19:23:11,-47.501,542.175,983.611,916.259,920.318,-0.350,-45.850
17.11.2021 19:23:12,-47.403,543.792,984.924,918.212,921.936,-0.320,-45.731
17.11.2021 19:23:13,-47.300,545.104,986.572,919.921,923.492,-0.306,-45.677
17.11.2021 19:23:14,-47.202,546.630,989.166,921.508,925.415,-0.335,-45.665
17.11.2021 19:23:15,-47.106,548.065,989.990,923.248,926.849,-0.308,-45.535
17.11.2021 19:23:16,-47.008,548.950,991.455,924.102,927.978,-0.331,-45.525
17.11.2021 19:23:17,-46.893,550.323,993.316,925.994,930.145,-0.354,-45.480
17.11.2021 19:23:18,-46.805,551.666,995.239,928.009,931.549,-0.301,-45.443
17.11.2021 19:23:19,-46.694,552.459,996.093,928.527,932.586,-0.345,-45.401
17.11.2021 19:23:20,-46.604,553.527,998.382,930.267,934.295,-0.342,-45.427
17.11.2021 19:23:21,-46.506,554.779,999.694,931.640,935.394,-0.318,-45.359
17.11.2021 19:23:22,-46.403,555.908,1000.671,933.471,937.225,-0.318,-45.282
17.11.2021 19:23:23,-46.307,556.762,1002.899,934.570,938.049,-0.294,-45.332
17.11.2021 19:23:24,-46.204,557.769,1004.852,935.546,939.788,-0.358,-45.342
17.11.2021 19:23:25,-46.104,559.326,1005.737,936.920,940.704,-0.319,-45.203
17.11.2021 19:23:26,-45.996,560.699,1007.842,938.140,942.810,-0.393,-45.177
17.11.2021 19:23:27,-45.908,562.103,1009.277,939.727,944.671,-0.415,-45.098
17.11.2021 19:23:28,-45.807,563.171,1010.955,941.192,945.648,-0.374,-45.081
17.11.2021 19:23:29,-45.702,564.392,1012.329,942.474,946.166,-0.309,-45.022
17.11.2021 19:23:30,-45.609,565.399,1014.038,944.000,948.547,-0.380,-45.015
17.11.2021 19:23:31,-45.506,566.802,1015.869,945.037,949.707,-0.390,-44.966
17.11.2021 19:23:32,-45.403,567.871,1017.395,946.716,950.622,-0.326,-44.938
17.11.2021 19:23:33,-45.292,568.969,1018.585,947.998,952.056,-0.338,-44.883
17.11.2021 19:23:34,-45.199,570.343,1020.294,949.218,953.704,-0.373,-44.829
17.11.2021 19:23:35,-45.101,572.113,1021.942,950.866,954.986,-0.342,-44.721
17.11.2021 19:23:36,-44.998,573.669,1023.651,951.873,956.176,-0.357,-44.645
17.11.2021 19:23:37,-44.908,574.859,1025.238,953.094,957.794,-0.389,-44.606
17.11.2021 19:23:38,-44.805,576.324,1026.336,954.070,958.740,-0.386,-44.499
17.11.2021 19:23:39,-44.699,577.484,1028.167,956.085,960.327,-0.350,-44.482
17.11.2021 19:23:40,-44.601,578.491,1029.083,956.512,961.731,-0.431,-44.420
17.11.2021 19:23:41,-44.503,580.047,1030.517,958.496,962.646,-0.342,-44.325
17.11.2021 19:23:42,-44.403,581.420,1032.806,959.472,964.050,-0.377,-44.315
17.11.2021 19:23:43,-44.302,582.672,1033.874,960.540,964.904,-0.359,-44.233
17.11.2021 19:23:44,-44.202,584.106,1035.247,961.700,966.461,-0.391,-44.151
17.11.2021 19:23:45,-44.109,586.181,1037.140,963.775,967.864,-0.335,-44.025
17.11.2021 19:23:46,-44.001,586.914,1038.513,964.630,968.841,-0.345,-44.030
17.11.2021 19:23:47,-43.908,588.806,1040.161,966.247,970.245,-0.327,-43.911
17.11.2021 19:23:48,-43.797,589.752,1041.595,967.468,972.137,-0.381,-43.894
17.11.2021 19:23:49,-43.707,592.224,1043.670,969.024,973.663,-0.378,-43.734
17.11.2021 19:23:50,-43.596,593.719,1044.952,970.214,974.823,-0.375,-43.639
17.11.2021 19:23:51,-43.501,594.757,1046.081,971.679,975.769,-0.332,-43.590
17.11.2021 19:23:52,-43.408,596.252,1047.637,973.022,977.355,-0.352,-43.515
17.11.2021 19:23:53,-43.302,597.747,1049.621,974.304,978.393,-0.331,-43.470
17.11.2021 19:23:54,-43.207,599.151,1051.147,976.196,979.736,-0.286,-43.405
17.11.2021 19:23:55,-43.106,600.646,1052.032,976.715,980.682,-0.321,-43.284
17.11.2021 19:23:56,-43.003,602.630,1053.497,978.515,982.238,-0.300,-43.144
17.11.2021 19:23:57,-42.908,603.820,1055.664,979.980,983.886,-0.315,-43.150
17.11.2021 19:23:58,-42.800,605.712,1056.793,980.987,985.443,-0.359,-42.999
17.11.2021 19:23:59,-42.702,607.269,1058.288,982.635,986.389,-0.302,-42.914
17.11.2021 19:24:00,-42.609,608.245,1059.448,984.069,988.159,-0.328,-42.877
17.11.2021 19:24:01,-42.498,609.375,1060.882,985.137,989.532,-0.352,-42.840
17.11.2021 19:24:02,-42.400,611.297,1062.194,986.328,990.356,-0.322,-42.699
17.11.2021 19:24:03,-42.302,613.159,1063.629,987.365,992.401,-0.403,-42.575
17.11.2021 19:24:04,-42.199,614.624,1064.636,989.257,993.255,-0.319,-42.469
17.11.2021 19:24:05,-42.099,615.722,1066.253,990.539,994.750,-0.336,-42.449
17.11.2021 19:24:06,-42.001,617.858,1067.443,991.943,996.276,-0.345,-42.277
17.11.2021 19:24:07,-41.895,619.018,1068.481,993.164,997.192,-0.320,-42.210
17.11.2021 19:24:08,-41.797,620.452,1069.824,994.354,999.023,-0.371,-42.132
17.11.2021 19:24:09,-41.707,621.643,1070.404,996.063,999.542,-0.276,-42.031
17.11.2021 19:24:10,-41.604,623.382,1070.831,996.460,1000.518,-0.322,-41.854
17.11.2021 19:24:11,-41.506,624.328,1072.875,998.291,1002.471,-0.331,-41.883
17.11.2021 19:24:12,-41.400,626.068,1073.486,999.298,1003.448,-0.328,-41.720
17.11.2021 19:24:13,-41.292,627.288,1074.737,1000.640,1005.035,-0.347,-41.662
17.11.2021 19:24:14,-41.199,628.326,1075.836,1001.800,1006.042,-0.334,-41.616
17.11.2021 19:24:15,-41.099,629.699,1076.751,1003.326,1006.958,-0.286,-41.517
17.11.2021 19:24:16,-41.001,631.011,1077.880,1004.424,1008.758,-0.341,-41.441
17.11.2021 19:24:17,-40.893,632.354,1079.254,1005.462,1009.948,-0.352,-41.378
17.11.2021 19:24:18,-40.800,633.697,1080.291,1007.232,1011.382,-0.325,-41.292
17.11.2021 19:24:19,-40.702,634.643,1081.207,1007.842,1012.115,-0.335,-41.245
17.11.2021 19:24:20,-40.604,636.077,1082.916,1009.124,1013.427,-0.337,-41.195
17.11.2021 19:24:21,-40.508,637.084,1083.770,1010.314,1014.556,-0.332,-41.136
17.11.2021 19:24:22,-40.400,637.908,1085.113,1011.382,1015.564,-0.326,-41.132
17.11.2021 19:24:23,-40.305,639.709,1086.547,1013.366,1017.272,-0.304,-41.021
17.11.2021 19:24:24,-40.202,640.930,1087.646,1014.434,1017.761,-0.259,-40.955
17.11.2021 19:24:25,-40.101,642.364,1089.294,1015.655,1019.500,-0.299,-40.902
17.11.2021 19:24:26,-40.001,643.310,1090.087,1016.693,1020.629,-0.306,-40.847
17.11.2021 19:24:27,-39.908,644.653,1091.033,1017.822,1021.758,-0.305,-40.757
17.11.2021 19:24:28,-39.805,645.294,1092.987,1019.073,1022.613,-0.274,-40.816
17.11.2021 19:24:29,-39.702,647.155,1094.024,1020.355,1023.986,-0.281,-40.673
17.11.2021 19:24:30,-39.601,647.369,1094.940,1021.545,1025.451,-0.302,-40.710
17.11.2021 19:24:31,-39.498,648.712,1096.313,1023.101,1026.275,-0.245,-40.649
17.11.2021 19:24:32,-39.395,650.177,1097.961,1024.109,1028.137,-0.311,-40.594
17.11.2021 19:24:33,-39.292,651.611,1099.334,1025.543,1029.296,-0.289,-40.523
17.11.2021 19:24:34,-39.207,652.374,1100.463,1026.611,1030.395,-0.291,-40.512
17.11.2021 19:24:35,-39.101,653.930,1101.593,1027.679,1031.921,-0.326,-40.412
17.11.2021 19:24:36,-39.001,654.968,1102.813,1028.991,1033.203,-0.323,-40.376
17.11.2021 19:24:37,-38.908,656.280,1104.125,1030.212,1033.966,-0.288,-40.316
17.11.2021 19:24:38,-38.800,657.623,1105.194,1031.707,1035.247,-0.271,-40.236
17.11.2021 19:24:39,-38.699,658.477,1105.773,1032.318,1036.621,-0.329,-40.179
17.11.2021 19:24:40,-38.594,659.759,1107.666,1033.691,1037.597,-0.298,-40.162
17.11.2021 19:24:41,-38.508,661.193,1108.581,1035.247,1039.367,-0.314,-40.062
17.11.2021 19:24:42,-38.405,662.139,1109.588,1036.407,1040.252,-0.293,-40.023
17.11.2021 19:24:43,-38.305,663.696,1111.114,1037.536,1041.595,-0.309,-39.951
17.11.2021 19:24:44,-38.202,665.039,1111.633,1038.421,1042.816,-0.334,-39.836
17.11.2021 19:24:45,-38.104,665.832,1112.701,1040.160,1043.914,-0.285,-39.818
17.11.2021 19:24:46,-38.008,667.236,1114.013,1040.771,1045.440,-0.354,-39.749
17.11.2021 19:24:47,-37.903,668.548,1114.532,1041.625,1046.325,-0.356,-39.638
17.11.2021 19:24:48,-37.800,670.043,1115.997,1042.816,1047.119,-0.326,-39.570
17.11.2021 19:24:50,-37.707,671.478,1116.973,1044.616,1048.614,-0.302,-39.476
17.11.2021 19:24:51,-37.606,673.248,1118.225,1045.135,1049.652,-0.341,-39.363
17.11.2021 19:24:52,-37.508,674.133,1119.415,1046.692,1050.506,-0.288,-39.345
17.11.2021 19:24:53,-37.395,675.506,1120.117,1047.729,1052.184,-0.336,-39.240
17.11.2021 19:24:54,-37.305,676.574,1121.002,1048.858,1052.734,-0.292,-39.181
17.11.2021 19:24:55,-37.192,677.673,1122.070,1049.987,1054.107,-0.310,-39.131
17.11.2021 19:24:56,-37.106,679.138,1123.870,1050.567,1055.023,-0.335,-39.090
17.11.2021 19:24:57,-37.001,680.450,1124.267,1052.123,1055.816,-0.277,-38.973
17.11.2021 19:24:58,-36.905,681.854,1125.244,1053.161,1056.823,-0.275,-38.884
17.11.2021 19:24:59,-36.800,683.105,1125.854,1053.650,1058.074,-0.332,-38.788
17.11.2021 19:25:00,-36.702,684.326,1126.495,1055.084,1059.326,-0.317,-38.697
17.11.2021 19:25:01,-36.606,685.241,1127.258,1055.725,1059.997,-0.320,-38.648
17.11.2021 19:25:02,-36.506,686.859,1128.082,1056.854,1061.218,-0.326,-38.527
17.11.2021 19:25:03,-36.405,688.232,1128.723,1057.434,1062.225,-0.358,-38.420
17.11.2021 19:25:04,-36.305,688.964,1129.913,1058.746,1063.629,-0.364,-38.419
17.11.2021 19:25:05,-36.204,690.155,1130.096,1059.539,1063.537,-0.298,-38.303
17.11.2021 19:25:06,-36.104,691.284,1131.134,1060.516,1064.880,-0.325,-38.249
17.11.2021 19:25:07,-35.996,693.145,1131.713,1061.614,1065.399,-0.281,-38.087
17.11.2021 19:25:08,-35.903,693.756,1131.896,1062.316,1066.497,-0.311,-38.033
17.11.2021 19:25:09,-35.800,695.007,1132.598,1062.988,1067.382,-0.326,-37.945
17.11.2021 19:25:10,-35.704,695.861,1132.873,1063.323,1067.870,-0.338,-37.871
17.11.2021 19:25:11,-35.609,697.143,1132.934,1064.605,1069.030,-0.328,-37.738
17.11.2021 19:25:12,-35.496,698.333,1133.392,1065.612,1069.091,-0.258,-37.640
17.11.2021 19:25:13,-35.405,699.096,1133.941,1065.582,1069.702,-0.305,-37.595
17.11.2021 19:25:14,-35.295,700.347,1134.307,1066.619,1071.166,-0.337,-37.485
17.11.2021 19:25:15,-35.194,701.385,1134.368,1067.810,1071.685,-0.287,-37.378
17.11.2021 19:25:16,-35.101,702.575,1134.796,1068.359,1072.631,-0.316,-37.280
17.11.2021 19:25:17,-35.008,702.911,1134.857,1068.328,1073.059,-0.350,-37.248
17.11.2021 19:25:18,-34.900,704.010,1135.772,1069.488,1073.394,-0.288,-37.191
17.11.2021 19:25:19,-34.800,705.017,1136.291,1069.641,1074.462,-0.356,-37.119
17.11.2021 19:25:20,-34.707,706.512,1136.871,1070.800,1074.890,-0.302,-36.998
17.11.2021 19:25:21,-34.606,707.214,1137.634,1071.411,1075.927,-0.333,-36.974
17.11.2021 19:25:22,-34.498,707.916,1137.787,1072.021,1075.897,-0.285,-36.910
17.11.2021 19:25:23,-34.395,708.953,1138.916,1072.448,1077.117,-0.344,-36.874
17.11.2021 19:25:24,-34.300,710.021,1139.099,1073.425,1077.392,-0.292,-36.773
17.11.2021 19:25:25,-34.204,710.571,1139.617,1073.181,1077.484,-0.317,-36.750
17.11.2021 19:25:26,-34.094,711.669,1140.075,1074.493,1078.460,-0.292,-36.664
17.11.2021 19:25:27,-34.006,712.646,1141.113,1074.462,1079.223,-0.350,-36.629
17.11.2021 19:25:28,-33.905,713.195,1141.754,1074.829,1079.467,-0.341,-36.614
17.11.2021 19:25:29,-33.805,713.897,1142.639,1075.958,1079.925,-0.291,-36.598
17.11.2021 19:25:30,-33.699,715.332,1143.218,1076.110,1080.932,-0.354,-36.485
17.11.2021 19:25:31,-33.606,715.728,1143.463,1076.385,1080.627,-0.311,-36.460
17.11.2021 19:25:32,-33.506,717.010,1144.714,1077.057,1081.512,-0.327,-36.408
17.11.2021 19:25:33,-33.400,717.529,1144.775,1077.087,1081.542,-0.327,-36.357
17.11.2021 19:25:34,-33.307,718.292,1145.813,1077.758,1082.214,-0.326,-36.346
17.11.2021 19:25:37,-33.192,719.512,1146.148,1078.186,1082.580,-0.322,-36.240
17.11.2021 19:25:38,-33.099,719.940,1147.033,1078.613,1083.099,-0.328,-36.253
17.11.2021 19:25:41,-32.993,721.069,1147.613,1079.132,1083.434,-0.315,-36.174
17.11.2021 19:25:42,-32.898,722.900,1147.979,1079.742,1083.587,-0.281,-36.007
