# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
19.11.2021 17:48:50,-59.997,318.267,603.942,552.032,553.649,-0.231,-49.092
19.11.2021 17:48:51,-59.905,319.091,606.018,553.283,555.236,-0.279,-49.152
19.11.2021 17:48:52,-59.802,319.793,606.628,554.779,556.549,-0.252,-49.067
19.11.2021 17:48:53,-59.709,321.136,608.459,555.847,557.708,-0.264,-48.983
19.11.2021 17:48:54,-59.603,322.052,610.290,557.250,559.509,-0.320,-48.994
19.11.2021 17:48:55,-59.505,323.089,611.999,559.356,560.882,-0.215,-48.964
19.11.2021 17:48:56,-59.394,324.310,613.464,560.211,562.347,-0.301,-48.865
19.11.2021 17:48:57,-59.299,325.714,615.051,562.072,564.025,-0.274,-48.740
19.11.2021 17:48:58,-59.204,326.599,617.156,563.659,565.185,-0.214,-48.791
19.11.2021 17:48:59,-59.093,327.636,618.225,564.880,566.467,-0.222,-48.687
19.11.2021 17:49:00,-59.003,328.491,619.720,566.406,567.932,-0.213,-48.674
19.11.2021 17:49:01,-58.905,329.345,621.246,567.718,569.091,-0.191,-48.664
19.11.2021 17:49:02,-58.807,330.169,622.985,569.061,570.465,-0.195,-48.685
19.11.2021 17:49:03,-58.693,331.420,624.206,570.404,572.570,-0.300,-48.554
19.11.2021 17:49:04,-58.608,332.336,625.885,571.990,573.486,-0.206,-48.549
19.11.2021 17:49:05,-58.508,333.129,627.441,573.120,575.164,-0.282,-48.556
19.11.2021 17:49:06,-58.399,334.472,629.486,574.768,576.965,-0.302,-48.501
19.11.2021 17:49:07,-58.307,335.784,630.615,575.988,577.789,-0.247,-48.348
19.11.2021 17:49:08,-58.201,336.547,631.896,577.301,579.437,-0.292,-48.331
19.11.2021 17:49:09,-58.093,337.890,633.850,578.918,581.054,-0.291,-48.267
19.11.2021 17:49:10,-58.008,338.836,635.559,579.803,582.336,-0.345,-48.259
19.11.2021 17:49:11,-57.907,340.026,636.932,581.634,583.740,-0.286,-48.162
19.11.2021 17:49:12,-57.794,341.217,638.916,583.129,585.113,-0.269,-48.135
19.11.2021 17:49:13,-57.693,341.857,640.197,583.984,586.425,-0.330,-48.144
19.11.2021 17:49:14,-57.606,343.383,641.754,586.242,587.860,-0.218,-47.998
19.11.2021 17:49:15,-57.508,344.329,643.493,587.066,589.416,-0.316,-47.995
19.11.2021 17:49:16,-57.407,345.245,644.714,588.775,590.667,-0.254,-47.940
19.11.2021 17:49:17,-57.307,345.703,646.392,589.996,592.102,-0.282,-48.032
19.11.2021 17:49:18,-57.206,346.893,647.766,591.339,593.536,-0.293,-47.937
19.11.2021 17:49:19,-57.100,347.381,649.017,592.712,594.757,-0.272,-47.975
19.11.2021 17:49:20,-57.003,348.541,651.153,593.811,596.405,-0.345,-47.972
19.11.2021 17:49:21,-56.902,349.670,652.252,595.520,597.503,-0.263,-47.860
19.11.2021 17:49:22,-56.804,350.677,653.961,596.679,598.937,-0.299,-47.842
19.11.2021 17:49:24,-56.701,351.776,655.426,597.869,600.280,-0.318,-47.777
19.11.2021 17:49:25,-56.606,352.752,656.829,599.365,601.531,-0.285,-47.732
19.11.2021 17:49:26,-56.503,353.607,657.714,600.250,602.752,-0.329,-47.655
19.11.2021 17:49:27,-56.405,354.705,659.240,601.593,603.790,-0.288,-47.598
19.11.2021 17:49:28,-56.296,355.194,660.644,603.118,605.499,-0.312,-47.652
19.11.2021 17:49:29,-56.204,356.475,661.834,604.217,606.384,-0.283,-47.522
19.11.2021 17:49:30,-56.106,357.177,663.482,605.651,607.482,-0.239,-47.560
19.11.2021 17:49:31,-56.000,358.367,665.100,607.330,609.436,-0.274,-47.495
19.11.2021 17:49:32,-55.905,359.252,666.137,608.459,610.137,-0.218,-47.430
19.11.2021 17:49:33,-55.799,360.229,668.212,609.832,612.121,-0.296,-47.458
19.11.2021 17:49:34,-55.698,361.206,669.097,611.145,613.128,-0.256,-47.359
19.11.2021 17:49:35,-55.606,361.663,670.135,612.213,614.501,-0.295,-47.379
19.11.2021 17:49:36,-55.495,362.548,671.264,613.433,615.844,-0.310,-47.324
19.11.2021 17:49:37,-55.392,363.555,673.126,615.539,617.584,-0.262,-47.324
19.11.2021 17:49:38,-55.307,364.562,674.713,616.485,618.774,-0.293,-47.294
19.11.2021 17:49:39,-55.209,365.325,675.811,618.011,620.056,-0.261,-47.261
19.11.2021 17:49:40,-55.098,366.210,677.459,619.232,621.368,-0.272,-47.262
19.11.2021 17:49:41,-55.008,367.523,678.375,620.056,622.650,-0.330,-47.101
19.11.2021 17:49:42,-54.905,367.767,679.962,622.009,624.267,-0.287,-47.222
19.11.2021 17:49:43,-54.804,368.743,681.610,623.168,625.274,-0.267,-47.205
19.11.2021 17:49:44,-54.698,370.056,682.678,624.572,626.495,-0.243,-47.062
19.11.2021 17:49:45,-54.606,370.788,684.478,625.732,628.356,-0.331,-47.109
19.11.2021 17:49:46,-54.500,371.520,685.485,627.288,628.936,-0.207,-47.073
19.11.2021 17:49:47,-54.407,372.131,686.889,628.936,630.432,-0.188,-47.102
19.11.2021 17:49:48,-54.299,373.748,688.934,630.035,632.171,-0.268,-47.003
19.11.2021 17:49:49,-54.206,374.572,689.880,631.652,633.697,-0.256,-46.943
19.11.2021 17:49:52,-54.103,374.908,690.979,632.934,634.979,-0.255,-46.994
19.11.2021 17:49:53,-53.995,375.915,692.749,634.460,636.413,-0.243,-46.985
19.11.2021 17:49:55,-53.897,376.983,694.183,635.894,637.573,-0.208,-46.929
19.11.2021 17:49:56,-53.799,377.716,696.166,638.122,640.136,-0.249,-46.995
19.11.2021 17:49:57,-53.704,378.631,697.387,639.373,641.387,-0.249,-46.947
19.11.2021 17:49:59,-53.598,379.547,698.822,640.960,642.791,-0.226,-46.921
19.11.2021 17:50:00,-53.492,380.462,700.286,641.967,644.073,-0.259,-46.898
19.11.2021 17:50:01,-53.392,381.011,701.843,643.524,645.538,-0.247,-46.954
19.11.2021 17:50:02,-53.291,382.385,703.613,645.050,647.644,-0.318,-46.876
19.11.2021 17:50:03,-53.193,383.026,705.108,646.087,648.895,-0.343,-46.908
19.11.2021 17:50:04,-53.108,383.819,706.848,647.949,650.085,-0.260,-46.937
19.11.2021 17:50:05,-53.000,385.559,708.160,649.810,651.977,-0.263,-46.744
19.11.2021 17:50:06,-52.894,385.589,710.083,651.397,653.503,-0.255,-46.934
19.11.2021 17:50:07,-52.804,386.779,711.700,652.770,654.846,-0.251,-46.876
19.11.2021 17:50:08,-52.696,387.664,713.439,654.388,656.402,-0.243,-46.887
19.11.2021 17:50:09,-52.600,388.427,715.209,656.219,658.294,-0.250,-46.924
19.11.2021 17:50:10,-52.500,389.404,716.644,657.562,659.851,-0.275,-46.888
19.11.2021 17:50:11,-52.392,390.228,718.231,659.179,661.529,-0.281,-46.895
19.11.2021 17:50:12,-52.296,390.686,719.818,660.858,663.024,-0.259,-46.970
19.11.2021 17:50:13,-52.209,391.876,721.862,662.902,664.489,-0.189,-46.955
19.11.2021 17:50:14,-52.098,392.547,723.327,663.940,666.259,-0.276,-46.977
19.11.2021 17:50:15,-51.997,393.402,724.731,665.618,667.938,-0.275,-46.960
19.11.2021 17:50:16,-51.892,394.165,727.325,667.419,669.097,-0.199,-47.079
19.11.2021 17:50:17,-51.794,394.561,728.332,668.914,670.715,-0.213,-47.106
19.11.2021 17:50:18,-51.704,395.385,729.644,670.288,672.454,-0.255,-47.085
19.11.2021 17:50:19,-51.600,396.057,731.018,672.119,674.499,-0.280,-47.099
19.11.2021 17:50:20,-51.503,397.521,732.666,673.156,675.628,-0.290,-46.994
19.11.2021 17:50:21,-51.407,397.918,734.863,674.072,677.185,-0.365,-47.139
19.11.2021 17:50:22,-51.302,399.169,736.541,676.116,678.894,-0.324,-47.077
19.11.2021 17:50:23,-51.196,400.360,737.762,678.405,679.962,-0.181,-46.981
19.11.2021 17:50:24,-51.098,401.214,739.471,679.351,681.457,-0.245,-46.994
19.11.2021 17:50:25,-51.005,401.977,741.058,681.060,682.769,-0.198,-47.012
19.11.2021 17:50:26,-50.897,402.770,742.523,682.006,684.570,-0.297,-47.012
19.11.2021 17:50:27,-50.791,403.564,743.377,683.868,685.943,-0.240,-46.953
19.11.2021 17:50:28,-50.709,404.632,745.178,685.516,687.011,-0.172,-46.937
19.11.2021 17:50:29,-50.603,405.578,746.795,686.798,689.178,-0.274,-46.925
19.11.2021 17:50:30,-50.500,406.524,748.474,688.354,690.490,-0.245,-46.919
19.11.2021 17:50:31,-50.392,407.226,749.725,689.666,692.321,-0.304,-46.915
19.11.2021 17:50:32,-50.307,408.294,751.007,691.864,693.695,-0.209,-46.849
19.11.2021 17:50:33,-50.196,409.240,752.655,692.840,695.251,-0.275,-46.840
19.11.2021 17:50:34,-50.106,410.430,753.723,694.091,696.594,-0.285,-46.733
19.11.2021 17:50:35,-49.995,411.376,755.645,695.770,698.120,-0.267,-46.750
19.11.2021 17:50:36,-49.897,412.170,756.805,697.326,699.645,-0.263,-46.722
19.11.2021 17:50:37,-49.807,413.574,758.453,699.340,701.538,-0.248,-46.633
19.11.2021 17:50:38,-49.696,414.276,759.735,700.195,702.301,-0.237,-46.633
19.11.2021 17:50:39,-49.595,415.252,761.383,701.660,704.162,-0.282,-46.619
19.11.2021 17:50:40,-49.497,415.740,762.634,703.186,705.322,-0.240,-46.653
19.11.2021 17:50:41,-49.405,416.564,764.190,704.620,706.848,-0.250,-46.657
19.11.2021 17:50:42,-49.302,418.212,764.892,706.176,708.221,-0.229,-46.438
19.11.2021 17:50:43,-49.204,418.670,766.021,707.336,709.350,-0.225,-46.465
19.11.2021 17:50:44,-49.106,419.830,768.066,709.167,711.303,-0.238,-46.458
19.11.2021 17:50:45,-48.995,420.349,768.524,710.327,712.463,-0.237,-46.412
19.11.2021 17:50:46,-48.892,421.722,770.385,711.151,714.324,-0.352,-46.351
19.11.2021 17:50:47,-48.807,422.760,772.064,712.524,715.728,-0.355,-46.330
19.11.2021 17:50:48,-48.709,423.431,773.254,714.019,717.132,-0.344,-46.327
19.11.2021 17:50:49,-48.600,424.499,774.566,715.209,718.383,-0.350,-46.267
19.11.2021 17:50:50,-48.492,425.506,775.695,717.132,719.573,-0.269,-46.201
19.11.2021 17:50:51,-48.399,426.940,776.855,718.780,721.221,-0.268,-46.065
19.11.2021 17:50:52,-48.296,427.856,778.106,720.001,722.442,-0.268,-46.027
19.11.2021 17:50:53,-48.206,428.863,779.846,721.374,723.907,-0.277,-46.018
19.11.2021 17:50:54,-48.095,430.084,780.944,722.717,725.555,-0.310,-45.914
19.11.2021 17:50:55,-47.995,430.877,782.104,724.670,726.501,-0.199,-45.888
19.11.2021 17:50:56,-47.897,432.006,783.203,725.677,728.210,-0.276,-45.800
19.11.2021 17:50:57,-47.794,433.105,784.362,727.294,729.736,-0.265,-45.723
19.11.2021 17:50:58,-47.701,434.051,785.705,728.088,731.048,-0.321,-45.689
19.11.2021 17:50:59,-47.608,434.844,787.109,729.766,732.055,-0.248,-45.686
