# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
24.11.2021 20:39:00,-59.991,818.023,814.849,490.051,900.939,-46.813,0.308
24.11.2021 20:39:01,-59.896,819.488,816.986,491.119,903.442,-46.856,0.242
24.11.2021 20:39:02,-59.800,822.357,819.000,492.675,905.212,-46.769,0.324
24.11.2021 20:39:03,-59.700,823.638,821.319,493.957,908.203,-46.819,0.223
24.11.2021 20:39:04,-59.597,826.507,823.944,495.941,910.858,-46.741,0.246
24.11.2021 20:39:05,-59.491,827.423,824.829,496.368,911.346,-46.717,0.248
24.11.2021 20:39:06,-59.393,829.254,826.416,497.314,914.123,-46.800,0.271
24.11.2021 20:39:07,-59.295,831.573,828.399,499.389,916.748,-46.706,0.303
24.11.2021 20:39:08,-59.202,831.604,829.956,499.664,917.938,-46.760,0.157
24.11.2021 20:39:09,-59.099,833.923,830.596,501.373,919.342,-46.623,0.316
24.11.2021 20:39:10,-58.996,836.486,834.167,503.265,924.133,-46.727,0.220
24.11.2021 20:39:11,-58.898,837.860,834.777,503.967,925.201,-46.710,0.292
24.11.2021 20:39:12,-58.795,839.202,835.235,504.669,926.513,-46.711,0.375
24.11.2021 20:39:13,-58.697,840.698,837.463,505.828,928.375,-46.691,0.305
24.11.2021 20:39:14,-58.597,841.857,839.111,507.598,931.152,-46.654,0.258
24.11.2021 20:39:15,-58.501,844.390,842.224,509.185,934.478,-46.686,0.203
24.11.2021 20:39:16,-58.398,846.740,844.238,509.887,936.675,-46.756,0.234
24.11.2021 20:39:17,-58.308,848.083,845.275,511.352,938.415,-46.683,0.262
24.11.2021 20:39:18,-58.195,851.409,848.602,513.519,942.047,-46.657,0.261
24.11.2021 20:39:19,-58.092,853.485,850.799,515.075,943.481,-46.548,0.249
24.11.2021 20:39:20,-57.991,854.919,851.470,515.686,945.587,-46.623,0.320
24.11.2021 20:39:21,-57.896,856.201,853.485,516.876,947.784,-46.624,0.251
24.11.2021 20:39:23,-57.793,857.482,855.163,517.730,949.371,-46.626,0.214
24.11.2021 20:39:24,-57.697,861.053,858.093,519.653,952.423,-46.590,0.272
24.11.2021 20:39:25,-57.597,862.884,860.748,521.362,955.718,-46.602,0.196
24.11.2021 20:39:26,-57.494,865.905,862.823,522.308,957.214,-46.584,0.282
24.11.2021 20:39:27,-57.396,867.675,864.379,522.521,958.557,-46.656,0.301
24.11.2021 20:39:28,-57.303,870.544,867.157,525.268,962.616,-46.583,0.308
24.11.2021 20:39:29,-57.200,872.619,870.117,526.153,964.416,-46.596,0.227
24.11.2021 20:39:30,-57.097,875.549,873.138,527.465,967.010,-46.610,0.218
24.11.2021 20:39:31,-56.994,878.662,875.579,528.930,969.787,-46.617,0.278
24.11.2021 20:39:32,-56.908,881.591,878.997,529.815,971.862,-46.651,0.233
24.11.2021 20:39:33,-56.795,883.941,880.432,530.731,972.290,-46.557,0.315
24.11.2021 20:39:34,-56.692,888.000,884.094,532.653,976.257,-46.590,0.349
24.11.2021 20:39:35,-56.597,889.892,886.413,533.599,978.210,-46.607,0.310
24.11.2021 20:39:36,-56.494,892.639,889.953,534.790,980.682,-46.628,0.238
24.11.2021 20:39:37,-56.393,896.392,892.700,536.285,983.154,-46.608,0.327
24.11.2021 20:39:38,-56.300,899.322,895.721,537.445,984.985,-46.587,0.317
24.11.2021 20:39:39,-56.192,901.947,898.559,538.635,986.816,-46.561,0.298
24.11.2021 20:39:40,-56.094,907.226,902.740,540.618,989.471,-46.489,0.392
24.11.2021 20:39:41,-55.994,909.729,905.242,542.022,993.164,-46.571,0.391
24.11.2021 20:39:42,-55.903,911.773,907.257,542.663,994.476,-46.581,0.393
24.11.2021 20:39:43,-55.800,914.916,910.888,544.036,996.887,-46.574,0.349
24.11.2021 20:39:44,-55.697,919.250,915.344,546.691,1001.617,-46.564,0.337
24.11.2021 20:39:45,-55.594,923.095,918.487,548.156,1004.242,-46.560,0.396
24.11.2021 20:39:46,-55.499,925.781,921.325,548.858,1005.676,-46.570,0.382
24.11.2021 20:39:47,-55.398,928.955,923.736,549.591,1007.873,-46.632,0.446
24.11.2021 20:39:48,-55.298,931.152,927.154,551.025,1010.864,-46.657,0.340
24.11.2021 20:39:49,-55.192,935.302,931.091,552.856,1014.923,-46.707,0.357
24.11.2021 20:39:50,-55.092,938.751,933.227,554.412,1017.120,-46.660,0.467
24.11.2021 20:39:51,-55.004,941.009,936.431,555.541,1019.867,-46.708,0.386
24.11.2021 20:39:52,-54.898,944.091,939.025,557.037,1021.667,-46.641,0.426
