# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
19.11.2021 19:48:31,-60.003,198.181,376.312,344.848,345.550,-0.161,-49.138
19.11.2021 19:48:32,-59.905,198.730,377.105,345.214,346.374,-0.265,-49.091
19.11.2021 19:48:33,-59.804,199.737,378.112,346.221,347.076,-0.195,-48.920
19.11.2021 19:48:34,-59.706,199.737,379.028,347.045,347.900,-0.194,-49.093
19.11.2021 19:48:35,-59.603,200.714,379.943,347.717,349.029,-0.298,-48.917
19.11.2021 19:48:36,-59.503,201.843,381.439,348.754,349.700,-0.214,-48.796
19.11.2021 19:48:37,-59.397,202.178,382.202,349.548,350.982,-0.324,-48.820
19.11.2021 19:48:38,-59.302,202.514,382.873,350.341,351.074,-0.165,-48.827
19.11.2021 19:48:39,-59.201,203.338,383.880,350.830,352.081,-0.282,-48.724
19.11.2021 19:48:40,-59.098,204.193,384.765,352.050,352.935,-0.198,-48.588
19.11.2021 19:48:41,-59.005,204.437,386.047,352.813,354.064,-0.280,-48.741
19.11.2021 19:48:42,-58.900,205.261,387.115,353.515,354.705,-0.266,-48.651
19.11.2021 19:48:43,-58.804,205.566,387.573,354.431,355.529,-0.245,-48.629
19.11.2021 19:48:44,-58.701,206.268,388.641,355.316,356.323,-0.224,-48.582
19.11.2021 19:48:45,-58.606,207.092,389.648,356.384,357.116,-0.162,-48.482
19.11.2021 19:48:46,-58.505,207.733,390.594,357.238,358.184,-0.209,-48.434
19.11.2021 19:48:47,-58.402,208.404,391.815,358.154,359.069,-0.202,-48.426
19.11.2021 19:48:48,-58.299,208.831,392.456,358.581,359.527,-0.208,-48.396
19.11.2021 19:48:49,-58.209,209.350,393.463,359.436,360.504,-0.235,-48.402
19.11.2021 19:48:50,-58.106,210.510,394.470,360.168,361.572,-0.308,-48.189
19.11.2021 19:48:51,-58.008,211.242,395.019,360.870,362.426,-0.341,-48.039
19.11.2021 19:48:52,-57.900,211.456,395.935,361.907,362.823,-0.200,-48.133
19.11.2021 19:48:53,-57.799,212.036,397.277,363.006,363.922,-0.199,-48.180
19.11.2021 19:48:54,-57.704,212.951,398.071,364.196,364.807,-0.132,-48.013
19.11.2021 19:48:55,-57.598,213.592,399.444,364.898,365.783,-0.191,-48.045
19.11.2021 19:48:56,-57.500,214.080,400.177,365.264,366.790,-0.330,-48.012
19.11.2021 19:48:57,-57.400,214.752,400.939,366.333,367.584,-0.270,-47.924
19.11.2021 19:48:58,-57.299,215.301,401.947,367.034,368.225,-0.256,-47.921
19.11.2021 19:48:59,-57.206,215.789,403.167,367.828,368.774,-0.203,-47.976
19.11.2021 19:49:00,-57.103,216.125,404.296,369.018,369.720,-0.150,-48.065
19.11.2021 19:49:02,-57.008,217.010,404.754,369.812,370.941,-0.241,-47.853
19.11.2021 19:49:03,-56.900,217.559,405.456,370.513,371.185,-0.143,-47.795
19.11.2021 19:49:04,-56.799,218.078,406.555,371.643,372.161,-0.110,-47.819
19.11.2021 19:49:05,-56.709,218.353,407.257,372.039,372.711,-0.142,-47.852
19.11.2021 19:49:06,-56.601,219.085,408.569,372.802,374.084,-0.271,-47.843
19.11.2021 19:49:07,-56.508,219.512,409.210,373.382,374.481,-0.232,-47.815
19.11.2021 19:49:08,-56.402,220.092,410.278,374.603,375.366,-0.161,-47.813
19.11.2021 19:49:09,-56.302,221.099,410.919,375.579,376.586,-0.212,-47.597
19.11.2021 19:49:10,-56.201,221.099,411.895,376.556,376.922,-0.077,-47.768
19.11.2021 19:49:11,-56.103,221.771,412.322,377.075,378.112,-0.217,-47.624
19.11.2021 19:49:12,-56.008,222.198,413.055,378.021,378.753,-0.153,-47.613
19.11.2021 19:49:13,-55.902,222.686,413.818,378.601,379.699,-0.229,-47.588
19.11.2021 19:49:14,-55.802,223.449,415.100,379.638,380.828,-0.248,-47.564
19.11.2021 19:49:15,-55.704,223.876,415.527,380.706,381.347,-0.133,-47.501
19.11.2021 19:49:16,-55.598,224.304,416.900,381.286,382.568,-0.265,-47.601
19.11.2021 19:49:17,-55.500,225.372,417.633,382.385,382.629,-0.050,-47.385
19.11.2021 19:49:18,-55.400,225.433,418.487,382.934,383.850,-0.189,-47.513
19.11.2021 19:49:19,-55.299,226.257,419.403,383.544,384.857,-0.270,-47.407
19.11.2021 19:49:20,-55.194,226.501,420.410,384.826,385.711,-0.182,-47.503
19.11.2021 19:49:21,-55.096,227.111,420.776,385.345,386.688,-0.275,-47.371
19.11.2021 19:49:22,-55.003,227.722,421.600,386.688,387.512,-0.168,-47.319
19.11.2021 19:49:23,-54.902,228.332,423.065,387.390,388.092,-0.143,-47.376
19.11.2021 19:49:24,-54.807,229.064,423.431,388.061,389.312,-0.255,-47.207
19.11.2021 19:49:25,-54.699,229.156,424.468,389.373,390.197,-0.167,-47.355
19.11.2021 19:49:26,-54.598,229.949,425.292,389.862,391.021,-0.235,-47.246
19.11.2021 19:49:27,-54.498,230.438,425.750,390.869,391.632,-0.154,-47.170
19.11.2021 19:49:28,-54.405,230.621,427.215,391.632,392.456,-0.166,-47.361
19.11.2021 19:49:29,-54.299,231.536,427.459,392.333,393.310,-0.196,-47.116
19.11.2021 19:49:30,-54.204,232.208,428.863,393.554,394.470,-0.184,-47.144
19.11.2021 19:49:31,-54.096,232.574,429.504,394.378,395.233,-0.171,-47.138
19.11.2021 19:49:32,-53.993,232.727,430.206,394.989,395.812,-0.165,-47.208
19.11.2021 19:49:33,-53.892,233.428,431.671,395.782,396.789,-0.201,-47.236
19.11.2021 19:49:34,-53.792,233.825,432.342,397.094,397.430,-0.066,-47.226
19.11.2021 19:49:35,-53.696,234.466,433.258,397.674,398.498,-0.164,-47.181
19.11.2021 19:49:37,-53.603,235.046,434.082,398.895,399.536,-0.127,-47.140
19.11.2021 19:49:38,-53.500,235.107,434.906,399.658,400.543,-0.175,-47.258
19.11.2021 19:49:39,-53.407,235.656,435.729,400.299,401.214,-0.181,-47.226
19.11.2021 19:49:40,-53.307,235.992,437.194,401.733,402.770,-0.204,-47.366
19.11.2021 19:49:41,-53.209,236.755,437.927,402.709,403.808,-0.215,-47.253
19.11.2021 19:49:42,-53.103,237.274,439.025,403.717,404.174,-0.089,-47.276
19.11.2021 19:49:43,-53.008,237.701,440.185,404.907,405.242,-0.065,-47.337
19.11.2021 19:49:44,-52.900,238.494,440.948,405.731,406.463,-0.142,-47.221
19.11.2021 19:49:45,-52.799,238.586,442.535,406.646,407.531,-0.172,-47.453
19.11.2021 19:49:46,-52.704,238.983,443.725,407.836,408.508,-0.130,-47.527
19.11.2021 19:49:47,-52.603,239.685,443.969,408.966,409.576,-0.118,-47.355
19.11.2021 19:49:48,-52.503,240.417,445.129,409.698,410.980,-0.247,-47.323
19.11.2021 19:49:49,-52.405,240.509,446.472,410.583,411.590,-0.194,-47.513
19.11.2021 19:49:50,-52.299,241.180,447.692,411.682,412.994,-0.252,-47.509
19.11.2021 19:49:51,-52.206,241.943,448.577,412.567,413.513,-0.181,-47.423
19.11.2021 19:49:52,-52.106,241.973,449.493,413.940,414.398,-0.087,-47.561
19.11.2021 19:49:53,-52.000,242.736,450.866,414.367,415.527,-0.221,-47.554
19.11.2021 19:49:54,-51.902,243.347,452.270,415.863,416.839,-0.185,-47.597
19.11.2021 19:49:55,-51.799,243.774,452.545,416.687,417.816,-0.214,-47.515
19.11.2021 19:49:56,-51.701,244.110,453.735,417.694,418.548,-0.161,-47.605
19.11.2021 19:49:57,-51.596,244.567,454.772,418.609,419.616,-0.190,-47.634
19.11.2021 19:49:58,-51.503,245.330,455.810,419.342,420.806,-0.276,-47.574
19.11.2021 19:49:59,-51.395,245.758,456.817,420.532,421.630,-0.206,-47.608
19.11.2021 19:50:00,-51.304,246.765,457.763,421.295,423.095,-0.337,-47.462
19.11.2021 19:50:01,-51.209,247.070,458.770,422.760,423.309,-0.102,-47.531
19.11.2021 19:50:02,-51.101,248.352,459.564,423.431,424.774,-0.250,-47.283
19.11.2021 19:50:03,-51.000,248.199,460.235,424.652,425.140,-0.091,-47.432
19.11.2021 19:50:04,-50.897,248.962,462.097,425.323,426.330,-0.187,-47.502
19.11.2021 19:50:05,-50.802,249.908,462.066,426.086,427.398,-0.243,-47.224
19.11.2021 19:50:06,-50.701,249.755,463.439,426.940,428.375,-0.265,-47.482
19.11.2021 19:50:07,-50.603,251.037,463.775,427.673,428.894,-0.225,-47.165
19.11.2021 19:50:08,-50.498,251.159,465.057,428.894,430.358,-0.270,-47.329
19.11.2021 19:50:09,-50.400,251.678,465.576,429.351,430.755,-0.258,-47.261
19.11.2021 19:50:10,-50.299,252.349,466.583,430.572,431.549,-0.179,-47.224
19.11.2021 19:50:11,-50.199,252.929,467.346,431.091,432.830,-0.319,-47.176
19.11.2021 19:50:12,-50.098,253.570,468.414,432.373,433.807,-0.262,-47.159
19.11.2021 19:50:13,-50.008,253.967,469.848,433.258,434.661,-0.256,-47.266
19.11.2021 19:50:14,-49.905,254.730,469.757,434.173,435.668,-0.272,-47.036
19.11.2021 19:50:15,-49.797,255.096,470.703,435.302,436.157,-0.155,-47.077
19.11.2021 19:50:16,-49.706,255.676,471.588,435.760,437.347,-0.288,-47.049
19.11.2021 19:50:17,-49.603,256.469,472.015,436.950,437.835,-0.160,-46.890
19.11.2021 19:50:18,-49.495,256.835,473.083,437.774,439.147,-0.248,-46.951
19.11.2021 19:50:19,-49.397,257.751,473.632,438.293,440.002,-0.308,-46.777
19.11.2021 19:50:20,-49.302,257.965,474.700,439.514,440.521,-0.181,-46.880
19.11.2021 19:50:21,-49.204,258.422,475.280,439.788,441.467,-0.301,-46.840
19.11.2021 19:50:22,-49.101,259.155,475.708,441.009,441.925,-0.164,-46.701
19.11.2021 19:50:23,-49.005,259.643,476.593,441.589,443.572,-0.355,-46.699
19.11.2021 19:50:24,-48.902,260.437,477.325,442.596,443.908,-0.234,-46.589
19.11.2021 19:50:25,-48.797,260.864,478.576,443.328,445.007,-0.299,-46.660
19.11.2021 19:50:26,-48.694,261.505,478.973,443.847,445.556,-0.304,-46.542
19.11.2021 19:50:27,-48.601,261.993,479.431,445.037,446.350,-0.233,-46.477
19.11.2021 19:50:28,-48.505,262.695,480.163,445.983,447.296,-0.232,-46.393
19.11.2021 19:50:29,-48.407,263.519,480.957,446.533,447.845,-0.232,-46.286
19.11.2021 19:50:30,-48.307,264.282,481.597,447.540,449.127,-0.280,-46.173
19.11.2021 19:50:31,-48.209,264.648,482.116,448.181,449.920,-0.306,-46.151
19.11.2021 19:50:32,-48.103,265.045,483.306,449.096,450.164,-0.188,-46.221
19.11.2021 19:50:33,-48.003,266.021,483.703,449.371,450.988,-0.284,-46.014
19.11.2021 19:50:34,-47.900,266.876,484.466,450.805,452.087,-0.224,-45.895
19.11.2021 19:50:35,-47.799,267.242,485.473,451.049,453.002,-0.342,-45.946
19.11.2021 19:50:36,-47.706,267.974,485.504,452.148,453.796,-0.288,-45.752
19.11.2021 19:50:37,-47.606,268.463,486.877,452.423,454.284,-0.325,-45.825
19.11.2021 19:50:38,-47.503,269.226,487.152,453.552,455.322,-0.308,-45.660
19.11.2021 19:50:39,-47.405,269.531,487.731,454.406,455.963,-0.270,-45.664
19.11.2021 19:50:40,-47.307,269.866,488.708,454.650,456.451,-0.313,-45.719
19.11.2021 19:50:41,-47.204,270.874,489.410,456.024,457.397,-0.238,-45.553
