# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
01.12.2021 19:07:36,-59.994,656.982,654.632,397.674,725.708,-46.276,0.283
01.12.2021 19:07:37,-59.901,658.081,656.524,397.796,726.165,-46.300,0.187
01.12.2021 19:07:38,-59.808,659.667,656.982,398.681,727.630,-46.285,0.323
01.12.2021 19:07:39,-59.700,660.888,658.782,399.505,728.973,-46.268,0.252
01.12.2021 19:07:40,-59.592,662.506,660.247,400.024,730.865,-46.362,0.270
01.12.2021 19:07:41,-59.497,663.818,662.261,401.184,732.879,-46.352,0.186
01.12.2021 19:07:42,-59.391,665.802,664.062,402.648,735.046,-46.302,0.207
01.12.2021 19:07:43,-59.298,667.358,665.069,403.594,736.022,-46.228,0.272
01.12.2021 19:07:44,-59.195,669.586,667.205,404.510,737.792,-46.238,0.282
01.12.2021 19:07:45,-59.107,671.386,668.579,405.548,739.929,-46.262,0.332
01.12.2021 19:07:46,-59.004,672.302,669.555,406.677,741.668,-46.230,0.324
01.12.2021 19:07:47,-58.891,673.675,671.844,407.775,743.652,-46.228,0.215
01.12.2021 19:07:48,-58.803,675.872,673.614,408.813,745.910,-46.264,0.265
01.12.2021 19:07:49,-58.693,676.513,674.224,409.240,747.253,-46.319,0.268
01.12.2021 19:07:50,-58.607,678.100,675.476,410.614,748.352,-46.182,0.307
01.12.2021 19:07:51,-58.492,679.779,677.490,411.804,750.549,-46.185,0.267
01.12.2021 19:07:52,-58.399,680.694,678.161,412.384,751.922,-46.216,0.295
01.12.2021 19:07:53,-58.293,681.732,679.992,414.001,754.150,-46.146,0.202
01.12.2021 19:07:54,-58.193,683.227,681.152,414.642,756.225,-46.233,0.241
01.12.2021 19:07:55,-58.105,685.272,683.074,416.229,758.972,-46.219,0.254
01.12.2021 19:07:56,-58.002,686.004,684.234,416.839,761.047,-46.311,0.204
01.12.2021 19:07:57,-57.899,688.873,686.737,418.640,763.092,-46.193,0.246
01.12.2021 19:07:58,-57.796,690.002,687.591,419.342,764.617,-46.216,0.277
01.12.2021 19:07:59,-57.700,691.223,688.812,420.654,766.784,-46.195,0.276
01.12.2021 19:08:00,-57.592,691.345,689.605,420.928,767.547,-46.220,0.199
01.12.2021 19:08:01,-57.502,693.786,692.138,422.027,770.263,-46.287,0.188
01.12.2021 19:08:02,-57.391,694.763,692.840,422.973,771.453,-46.236,0.219
01.12.2021 19:08:03,-57.306,697.753,696.136,424.438,774.658,-46.286,0.183
01.12.2021 19:08:04,-57.203,698.760,696.502,424.621,774.414,-46.232,0.256
01.12.2021 19:08:05,-57.102,699.951,697.998,425.750,777.130,-46.293,0.221
01.12.2021 19:08:06,-57.007,702.239,700.042,426.818,778.594,-46.248,0.248
01.12.2021 19:08:07,-56.901,703.735,701.446,427.795,780.914,-46.298,0.258
01.12.2021 19:08:09,-56.808,706.390,704.345,428.680,783.020,-46.344,0.229
01.12.2021 19:08:10,-56.698,708.374,706.207,429.443,784.545,-46.356,0.242
01.12.2021 19:08:11,-56.602,710.662,708.831,431.213,786.376,-46.227,0.204
01.12.2021 19:08:12,-56.492,713.104,710.144,431.762,787.628,-46.250,0.329
01.12.2021 19:08:13,-56.396,715.026,712.341,432.861,789.672,-46.253,0.298
01.12.2021 19:08:14,-56.293,717.498,715.667,434.570,792.907,-46.264,0.202
01.12.2021 19:08:15,-56.195,719.207,717.529,435.333,793.792,-46.218,0.185
01.12.2021 19:08:16,-56.097,722.229,719.635,436.676,796.234,-46.217,0.285
01.12.2021 19:08:17,-56.002,725.463,723.022,438.262,799.438,-46.245,0.267
01.12.2021 19:08:18,-55.891,727.874,725.433,438.690,800.323,-46.255,0.266
01.12.2021 19:08:19,-55.803,729.553,727.294,440.124,801.422,-46.118,0.245
01.12.2021 19:08:20,-55.695,732.666,730.010,440.795,804.840,-46.316,0.287
01.12.2021 19:08:21,-55.600,734.405,732.208,442.077,806.182,-46.226,0.237
01.12.2021 19:08:22,-55.504,737.121,734.771,442.871,807.708,-46.233,0.253
01.12.2021 19:08:23,-55.394,740.692,738.098,445.037,810.363,-46.117,0.277
01.12.2021 19:08:24,-55.306,743.682,740.966,446.319,813.262,-46.168,0.289
01.12.2021 19:08:25,-55.198,745.483,742.340,446.533,814.819,-46.272,0.334
01.12.2021 19:08:26,-55.100,748.870,745.330,448.303,817.199,-46.196,0.375
01.12.2021 19:08:27,-54.992,750.457,747.528,449.157,819.641,-46.275,0.309
01.12.2021 19:08:28,-54.894,752.288,749.603,449.859,821.258,-46.304,0.283
01.12.2021 19:08:29,-54.793,754.943,751.403,450.408,823.089,-46.377,0.372
01.12.2021 19:08:30,-54.698,756.805,753.112,451.385,824.859,-46.376,0.387
01.12.2021 19:08:31,-54.607,760.070,756.774,453.521,827.392,-46.256,0.344
01.12.2021 19:08:32,-54.502,763.549,759.338,453.918,830.261,-46.443,0.438
01.12.2021 19:08:33,-54.401,763.153,759.613,454.681,830.291,-46.324,0.368
01.12.2021 19:08:34,-54.306,766.540,763.061,456.329,833.618,-46.352,0.360
01.12.2021 19:08:35,-54.200,769.317,764.892,457.611,835.784,-46.337,0.457
01.12.2021 19:08:36,-54.105,769.958,765.960,458.160,837.646,-46.411,0.412
01.12.2021 19:08:37,-53.992,773.040,768.981,459.381,840.209,-46.440,0.417
01.12.2021 19:08:38,-53.904,774.841,771.118,460.723,842.376,-46.415,0.381
01.12.2021 19:08:39,-53.793,776.855,773.162,461.395,843.536,-46.409,0.377
01.12.2021 19:08:40,-53.693,778.137,774.902,462.860,845.855,-46.378,0.330
01.12.2021 19:08:41,-53.605,780.334,776.824,463.989,848.541,-46.431,0.357
