# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
18.11.2021 18:55:09,-59.991,370.849,704.376,646.057,648.071,-0.246,-49.158
18.11.2021 18:55:10,-59.903,373.107,706.298,648.498,650.085,-0.193,-48.919
18.11.2021 18:55:11,-59.793,373.016,707.733,649.627,651.397,-0.215,-49.082
18.11.2021 18:55:12,-59.702,373.992,709.259,651.641,653.259,-0.196,-49.049
18.11.2021 18:55:13,-59.597,375.122,710.754,653.289,654.754,-0.177,-48.983
18.11.2021 18:55:14,-59.504,376.892,713.104,654.602,656.982,-0.287,-48.883
18.11.2021 18:55:15,-59.403,377.746,714.813,656.158,657.958,-0.217,-48.892
18.11.2021 18:55:16,-59.295,378.753,716.735,657.348,659.667,-0.279,-48.894
18.11.2021 18:55:17,-59.192,379.852,717.895,659.393,661.682,-0.274,-48.802
18.11.2021 18:55:18,-59.094,381.225,720.214,660.614,662.719,-0.252,-48.774
18.11.2021 18:55:19,-59.006,383.270,722.381,662.933,664.764,-0.218,-48.606
18.11.2021 18:55:20,-58.906,383.514,723.388,664.306,665.588,-0.152,-48.660
18.11.2021 18:55:21,-58.800,384.918,725.402,666.015,667.663,-0.195,-48.598
18.11.2021 18:55:22,-58.692,386.383,727.508,667.877,669.464,-0.188,-48.533
18.11.2021 18:55:23,-58.599,386.962,729.339,669.067,671.722,-0.313,-48.606
18.11.2021 18:55:24,-58.496,388.732,731.170,671.386,673.339,-0.230,-48.458
18.11.2021 18:55:25,-58.393,390.075,733.123,672.241,674.835,-0.305,-48.402
18.11.2021 18:55:26,-58.308,390.991,734.680,673.645,675.842,-0.258,-48.386
18.11.2021 18:55:27,-58.200,392.211,736.877,676.666,678.283,-0.189,-48.377
18.11.2021 18:55:28,-58.094,393.768,738.983,678.039,679.870,-0.213,-48.297
18.11.2021 18:55:29,-57.996,394.622,740.570,679.565,681.488,-0.223,-48.295
18.11.2021 18:55:30,-57.893,395.416,742.279,681.030,682.861,-0.212,-48.317
18.11.2021 18:55:31,-57.795,396.392,744.079,682.556,685.028,-0.286,-48.314
18.11.2021 18:55:32,-57.692,398.101,746.063,684.448,686.462,-0.232,-48.196
18.11.2021 18:55:33,-57.594,398.803,748.046,685.974,688.018,-0.235,-48.260
18.11.2021 18:55:34,-57.501,400.177,749.359,687.103,689.605,-0.288,-48.139
18.11.2021 18:55:35,-57.393,401.519,751.312,689.361,691.345,-0.227,-48.085
18.11.2021 18:55:36,-57.303,402.587,753.082,689.971,693.054,-0.353,-48.063
18.11.2021 18:55:37,-57.205,403.930,755.065,691.925,693.969,-0.233,-48.013
18.11.2021 18:55:38,-57.102,405.517,756.774,693.786,696.014,-0.254,-47.893
18.11.2021 18:55:39,-57.001,406.280,758.666,696.014,697.448,-0.163,-47.938
18.11.2021 18:55:40,-56.896,407.592,760.925,697.509,699.707,-0.249,-47.920
18.11.2021 18:55:41,-56.805,409.057,763.000,699.493,701.477,-0.224,-47.858
18.11.2021 18:55:42,-56.700,409.790,764.312,700.866,702.880,-0.227,-47.852
18.11.2021 18:55:43,-56.597,410.980,766.448,702.850,704.925,-0.233,-47.845
18.11.2021 18:55:44,-56.491,411.682,768.310,704.376,706.542,-0.243,-47.896
18.11.2021 18:55:45,-56.406,412.719,769.500,705.169,707.702,-0.284,-47.827
18.11.2021 18:55:46,-56.308,414.062,771.026,707.214,709.747,-0.283,-47.735
18.11.2021 18:55:47,-56.202,415.374,772.674,708.496,711.120,-0.292,-47.661
18.11.2021 18:55:48,-56.104,416.259,774.108,709.747,712.371,-0.292,-47.641
18.11.2021 18:55:49,-55.994,417.602,776.519,712.249,713.836,-0.176,-47.633
18.11.2021 18:55:50,-55.896,418.457,777.893,713.531,715.698,-0.240,-47.613
18.11.2021 18:55:51,-55.805,418.975,779.144,714.569,716.522,-0.216,-47.640
18.11.2021 18:55:52,-55.705,420.532,781.066,716.064,718.475,-0.266,-47.550
18.11.2021 18:55:53,-55.599,421.630,782.623,718.109,720.092,-0.218,-47.506
18.11.2021 18:55:55,-55.506,422.088,783.782,719.635,721.679,-0.224,-47.534
18.11.2021 18:55:56,-55.408,423.492,785.980,721.405,723.571,-0.237,-47.497
18.11.2021 18:55:57,-55.300,424.377,787.445,722.900,724.578,-0.183,-47.480
18.11.2021 18:55:58,-55.207,425.384,789.001,724.151,726.531,-0.260,-47.452
18.11.2021 18:55:59,-55.092,426.391,790.374,726.135,727.783,-0.179,-47.407
18.11.2021 18:56:00,-55.004,427.246,791.870,726.989,729.644,-0.288,-47.399
18.11.2021 18:56:01,-54.901,428.649,793.701,729.187,730.987,-0.195,-47.329
18.11.2021 18:56:02,-54.808,429.748,795.288,730.407,732.513,-0.228,-47.288
18.11.2021 18:56:03,-54.702,430.725,797.454,732.147,734.497,-0.253,-47.321
18.11.2021 18:56:04,-54.604,432.128,799.499,734.924,736.785,-0.200,-47.271
18.11.2021 18:56:05,-54.504,432.495,800.903,735.595,737.884,-0.246,-47.336
18.11.2021 18:56:06,-54.401,434.204,802.734,738.098,739.898,-0.193,-47.216
18.11.2021 18:56:07,-54.298,435.028,804.534,739.562,742.004,-0.261,-47.241
18.11.2021 18:56:08,-54.207,436.065,805.664,741.302,743.591,-0.244,-47.170
18.11.2021 18:56:09,-54.102,436.828,807.128,743.316,744.934,-0.172,-47.175
18.11.2021 18:56:10,-53.999,437.866,809.387,744.812,747.009,-0.233,-47.206
18.11.2021 18:56:11,-53.908,438.781,811.035,746.032,748.535,-0.265,-47.202
18.11.2021 18:56:12,-53.803,440.002,812.286,747.772,750.030,-0.238,-47.112
18.11.2021 18:56:13,-53.695,441.192,814.422,749.908,751.770,-0.196,-47.107
18.11.2021 18:56:14,-53.597,441.986,815.826,751.068,753.295,-0.234,-47.102
18.11.2021 18:56:15,-53.504,443.389,818.267,753.417,755.889,-0.259,-47.088
18.11.2021 18:56:16,-53.401,444.030,819.915,755.218,757.171,-0.204,-47.129
18.11.2021 18:56:17,-53.303,444.671,821.411,756.988,759.399,-0.251,-47.157
18.11.2021 18:56:18,-53.207,445.953,823.181,758.941,761.230,-0.238,-47.104
18.11.2021 18:56:21,-53.094,446.807,824.920,760.833,762.878,-0.212,-47.119
18.11.2021 18:56:22,-52.999,448.089,827.240,762.054,764.556,-0.259,-47.115
18.11.2021 18:56:23,-52.896,449.066,828.643,763.732,765.869,-0.221,-47.080
18.11.2021 18:56:25,-52.795,450.195,830.718,766.021,768.402,-0.245,-47.079
18.11.2021 18:56:26,-52.700,451.019,832.794,767.700,769.958,-0.232,-47.127
18.11.2021 18:56:28,-52.594,451.995,834.686,770.233,771.911,-0.172,-47.135
18.11.2021 18:56:29,-52.501,452.606,836.791,771.392,774.017,-0.269,-47.219
18.11.2021 18:56:30,-52.408,453.613,837.951,772.735,774.902,-0.221,-47.159
18.11.2021 18:56:31,-52.293,454.681,840.881,775.238,777.740,-0.255,-47.241
18.11.2021 18:56:32,-52.192,456.024,842.803,777.221,779.815,-0.264,-47.193
18.11.2021 18:56:33,-52.099,457.244,845.062,779.357,781.158,-0.182,-47.193
18.11.2021 18:56:34,-51.996,457.763,846.649,780.670,783.264,-0.262,-47.247
18.11.2021 18:56:35,-51.893,459.136,848.846,782.623,784.790,-0.219,-47.218
18.11.2021 18:56:36,-51.798,459.991,850.677,784.515,786.834,-0.233,-47.239
18.11.2021 18:56:37,-51.700,461.273,853.149,786.895,788.970,-0.208,-47.248
18.11.2021 18:56:38,-51.604,462.188,854.950,788.970,791.381,-0.241,-47.257
18.11.2021 18:56:39,-51.501,463.256,857.513,790.710,793.273,-0.256,-47.306
18.11.2021 18:56:40,-51.406,464.904,858.917,792.602,794.921,-0.231,-47.168
18.11.2021 18:56:41,-51.303,465.576,860.931,794.494,796.875,-0.237,-47.233
18.11.2021 18:56:42,-51.207,466.644,862.213,796.356,798.858,-0.248,-47.175
18.11.2021 18:56:43,-51.099,467.742,864.227,798.400,800.415,-0.199,-47.173
18.11.2021 18:56:44,-50.991,468.841,865.814,799.835,802.337,-0.247,-47.136
18.11.2021 18:56:45,-50.901,470.062,867.248,802.307,803.955,-0.162,-47.068
18.11.2021 18:56:46,-50.793,470.977,869.537,803.039,806.091,-0.300,-47.118
18.11.2021 18:56:47,-50.707,472.106,871.154,805.236,807.861,-0.257,-47.079
18.11.2021 18:56:48,-50.599,472.686,872.161,806.121,808.715,-0.254,-47.074
18.11.2021 18:56:49,-50.501,474.121,874.481,808.471,810.943,-0.241,-47.047
18.11.2021 18:56:50,-50.393,475.097,876.190,811.096,812.988,-0.184,-47.040
18.11.2021 18:56:51,-50.298,476.318,877.960,812.042,815.124,-0.300,-47.000
18.11.2021 18:56:52,-50.202,477.661,879.974,814.636,816.497,-0.180,-46.962
18.11.2021 18:56:53,-50.092,478.515,881.317,815.795,818.420,-0.254,-46.943
18.11.2021 18:56:54,-50.006,479.980,883.758,817.993,820.373,-0.230,-46.922
18.11.2021 18:56:55,-49.903,480.773,884.307,819.244,821.411,-0.209,-46.848
18.11.2021 18:56:56,-49.793,481.933,886.169,820.892,823.760,-0.276,-46.825
18.11.2021 18:56:57,-49.702,482.971,887.908,822.540,825.897,-0.322,-46.812
18.11.2021 18:56:58,-49.597,483.886,889.343,824.157,826.904,-0.263,-46.791
18.11.2021 18:56:59,-49.496,485.076,890.838,825.714,828.521,-0.268,-46.735
18.11.2021 18:57:00,-49.401,486.694,892.791,828.002,830.017,-0.192,-46.653
18.11.2021 18:57:01,-49.303,487.579,894.256,829.315,832.214,-0.276,-46.640
18.11.2021 18:57:02,-49.207,488.220,896.179,831.085,833.312,-0.212,-46.700
18.11.2021 18:57:03,-49.097,489.654,897.827,833.068,835.662,-0.246,-46.621
18.11.2021 18:57:04,-48.994,490.936,899.108,835.052,836.883,-0.173,-46.535
18.11.2021 18:57:05,-48.903,491.668,900.512,836.181,838.684,-0.236,-46.540
18.11.2021 18:57:06,-48.795,493.011,901.672,837.616,840.850,-0.305,-46.436
18.11.2021 18:57:07,-48.700,493.804,903.289,839.385,842.346,-0.278,-46.449
18.11.2021 18:57:08,-48.602,495.269,905.578,840.820,844.207,-0.318,-46.418
18.11.2021 18:57:09,-48.506,496.429,906.738,843.475,845.581,-0.197,-46.341
18.11.2021 18:57:10,-48.408,497.497,907.897,843.933,847.320,-0.317,-46.278
18.11.2021 18:57:11,-48.293,498.779,909.484,845.001,848.327,-0.311,-46.218
18.11.2021 18:57:12,-48.197,500.091,910.491,847.167,850.646,-0.324,-46.108
18.11.2021 18:57:13,-48.099,501.495,912.628,849.029,851.898,-0.267,-46.075
18.11.2021 18:57:14,-48.006,502.532,913.604,850.494,853.393,-0.269,-46.002
18.11.2021 18:57:15,-47.896,502.990,915.344,851.745,855.041,-0.306,-46.074
18.11.2021 18:57:16,-47.793,504.760,916.381,853.942,856.781,-0.262,-45.901
18.11.2021 18:57:17,-47.702,505.828,918.243,855.346,858.367,-0.279,-45.895
18.11.2021 18:57:18,-47.592,507.293,919.097,857.269,860.321,-0.281,-45.753
18.11.2021 18:57:19,-47.494,508.483,921.203,858.612,862.091,-0.320,-45.749
18.11.2021 18:57:20,-47.393,509.735,922.302,859.832,863.861,-0.370,-45.657
18.11.2021 18:57:21,-47.305,510.650,923.706,861.389,864.379,-0.274,-45.637
18.11.2021 18:57:22,-47.197,511.688,925.415,862.670,866.546,-0.355,-45.624
18.11.2021 18:57:23,-47.094,513.153,926.727,864.562,867.248,-0.245,-45.519
18.11.2021 18:57:24,-46.994,514.495,928.802,865.692,869.049,-0.306,-45.492
18.11.2021 18:57:25,-46.896,515.563,930.114,867.095,870.788,-0.336,-45.444
18.11.2021 18:57:26,-46.800,516.906,932.556,868.926,872.039,-0.283,-45.445
18.11.2021 18:57:27,-46.697,518.188,933.868,870.269,873.687,-0.310,-45.367
18.11.2021 18:57:28,-46.597,519.470,935.241,872.192,875.122,-0.265,-45.294
18.11.2021 18:57:29,-46.506,520.416,937.103,873.443,876.647,-0.290,-45.307
18.11.2021 18:57:30,-46.398,521.728,938.476,874.969,878.509,-0.319,-45.230
18.11.2021 18:57:31,-46.298,522.247,940.399,876.220,878.479,-0.203,-45.307
18.11.2021 18:57:32,-46.202,523.681,941.436,877.044,880.889,-0.346,-45.187
18.11.2021 18:57:33,-46.099,524.902,943.115,878.936,882.141,-0.288,-45.147
18.11.2021 18:57:34,-45.996,526.184,944.915,880.066,883.911,-0.345,-45.109
18.11.2021 18:57:35,-45.893,526.947,946.350,881.256,884.918,-0.328,-45.114
18.11.2021 18:57:36,-45.808,528.442,948.242,882.415,886.230,-0.341,-45.053
18.11.2021 18:57:37,-45.705,529.602,949.523,883.819,887.481,-0.327,-44.991
18.11.2021 18:57:38,-45.602,531.219,951.110,884.979,888.610,-0.324,-44.891
18.11.2021 18:57:40,-45.496,532.012,953.125,886.444,890.167,-0.332,-44.936
18.11.2021 18:57:41,-45.403,533.813,954.376,888.122,891.326,-0.285,-44.786
18.11.2021 18:57:42,-45.293,534.271,955.902,888.641,892.700,-0.361,-44.840
18.11.2021 18:57:43,-45.200,535.461,957.214,890.441,893.890,-0.306,-44.777
18.11.2021 18:57:44,-45.104,537.139,959.075,891.876,895.324,-0.305,-44.691
18.11.2021 18:57:45,-45.001,538.299,960.784,893.402,897.186,-0.334,-44.663
18.11.2021 18:57:46,-44.901,539.398,961.639,894.225,897.918,-0.326,-44.579
18.11.2021 18:57:47,-44.803,540.374,963.043,894.897,899.109,-0.372,-44.554
18.11.2021 18:57:48,-44.700,541.870,964.141,896.820,900.390,-0.314,-44.435
18.11.2021 18:57:49,-44.607,543.182,965.820,897.827,901.458,-0.319,-44.386
18.11.2021 18:57:50,-44.496,544.616,967.468,898.590,902.465,-0.341,-44.318
18.11.2021 18:57:51,-44.403,545.959,969.085,900.329,904.327,-0.351,-44.260
18.11.2021 18:57:52,-44.298,547.332,970.703,901.611,905.639,-0.353,-44.198
