# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
15.11.2021 16:22:30,-59.992,470.031,890.106,812.622,819.000,-0.619,-48.945
15.11.2021 16:22:31,-59.896,471.099,892.333,814.270,821.166,-0.668,-48.962
15.11.2021 16:22:32,-59.801,472.412,894.012,816.040,822.723,-0.646,-48.897
15.11.2021 16:22:33,-59.698,473.175,896.606,818.054,824.829,-0.653,-48.989
15.11.2021 16:22:34,-59.592,475.006,897.979,820.495,826.690,-0.596,-48.822
15.11.2021 16:22:35,-59.507,476.409,900.665,821.991,828.613,-0.635,-48.824
15.11.2021 16:22:36,-59.396,477.966,903.655,824.188,831.329,-0.683,-48.828
15.11.2021 16:22:37,-59.296,479.522,905.578,826.629,832.946,-0.603,-48.747
15.11.2021 16:22:38,-59.208,480.957,907.440,827.911,834.777,-0.654,-48.680
15.11.2021 16:22:39,-59.100,482.696,909.973,830.169,836.669,-0.618,-48.621
15.11.2021 16:22:40,-59.007,483.551,912.261,832.367,839.233,-0.650,-48.675
15.11.2021 16:22:41,-58.894,484.863,914.794,833.709,841.400,-0.727,-48.679
15.11.2021 16:22:42,-58.801,487.213,916.534,836.364,843.139,-0.639,-48.468
15.11.2021 16:22:43,-58.705,487.823,918.914,837.951,845.031,-0.666,-48.565
15.11.2021 16:22:44,-58.602,489.318,921.081,840.362,846.923,-0.616,-48.514
15.11.2021 16:22:45,-58.507,490.692,923.034,841.979,849.182,-0.674,-48.465
15.11.2021 16:22:46,-58.399,492.553,925.781,844.116,851.043,-0.647,-48.406
15.11.2021 16:22:47,-58.301,493.957,927.612,845.642,853.027,-0.689,-48.344
15.11.2021 16:22:48,-58.205,494.934,930.084,847.808,855.041,-0.673,-48.393
15.11.2021 16:22:49,-58.107,496.978,932.159,849.975,856.567,-0.612,-48.257
15.11.2021 16:22:50,-57.997,498.718,934.753,852.386,859.283,-0.638,-48.206
15.11.2021 16:22:51,-57.901,499.542,936.950,854.522,861.358,-0.631,-48.256
15.11.2021 16:22:52,-57.806,500.976,939.239,855.804,862.487,-0.616,-48.225
15.11.2021 16:22:53,-57.703,502.258,941.253,858.306,864.898,-0.606,-48.195
15.11.2021 16:22:54,-57.605,504.089,943.511,860.137,866.607,-0.593,-48.106
15.11.2021 16:22:55,-57.504,505.249,946.105,862.243,869.659,-0.678,-48.138
15.11.2021 16:22:56,-57.404,506.439,947.875,864.196,871.398,-0.657,-48.103
15.11.2021 16:22:57,-57.293,508.178,951.690,866.790,873.565,-0.616,-48.146
15.11.2021 16:22:58,-57.208,509.246,952.728,868.041,875.000,-0.632,-48.073
15.11.2021 16:22:59,-57.105,510.864,955.047,870.636,876.831,-0.561,-48.020
15.11.2021 16:23:00,-56.999,512.176,957.366,872.467,879.547,-0.640,-48.010
15.11.2021 16:23:01,-56.904,513.610,959.045,874.603,881.439,-0.616,-47.935
15.11.2021 16:23:02,-56.808,514.434,961.486,876.403,883.117,-0.604,-48.002
15.11.2021 16:23:03,-56.695,515.838,963.928,878.356,885.131,-0.608,-47.989
15.11.2021 16:23:04,-56.607,516.754,965.972,880.645,887.054,-0.574,-48.013
15.11.2021 16:23:05,-56.507,518.249,967.926,882.324,889.709,-0.660,-47.951
15.11.2021 16:23:06,-56.391,519.897,969.604,884.246,891.448,-0.642,-47.847
15.11.2021 16:23:07,-56.298,520.782,971.862,886.413,893.310,-0.614,-47.892
15.11.2021 16:23:08,-56.200,522.308,973.907,888.366,895.111,-0.599,-47.833
15.11.2021 16:23:09,-56.107,523.406,975.921,890.228,897.003,-0.600,-47.830
15.11.2021 16:23:10,-56.004,524.597,977.813,892.486,899.230,-0.596,-47.806
15.11.2021 16:23:11,-55.904,525.451,979.247,893.798,901.061,-0.641,-47.794
15.11.2021 16:23:12,-55.793,526.977,981.933,896.209,903.198,-0.615,-47.783
15.11.2021 16:23:13,-55.698,528.198,984.039,898.040,905.090,-0.619,-47.770
