# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
22.11.2021 17:26:23,-59.992,492.462,487.335,293.975,539.215,-46.646,0.829
22.11.2021 17:26:24,-59.907,493.652,488.616,294.555,539.978,-46.605,0.812
22.11.2021 17:26:25,-59.809,494.812,490.264,295.043,541.381,-46.673,0.731
22.11.2021 17:26:26,-59.708,496.124,491.149,296.234,542.724,-46.561,0.798
22.11.2021 17:26:27,-59.603,497.436,492.553,297.119,544.677,-46.605,0.781
22.11.2021 17:26:28,-59.507,498.291,493.682,297.637,545.654,-46.609,0.736
22.11.2021 17:26:29,-59.407,499.450,495.147,298.553,546.875,-46.548,0.685
22.11.2021 17:26:30,-59.306,500.457,496.185,299.163,547.973,-46.546,0.679
22.11.2021 17:26:31,-59.208,501.556,496.978,300.231,549.468,-46.485,0.726
22.11.2021 17:26:32,-59.108,502.624,498.199,300.842,550.262,-46.442,0.700
22.11.2021 17:26:33,-59.005,503.448,498.901,301.544,551.391,-46.422,0.718
22.11.2021 17:26:34,-58.907,504.302,500.457,302.246,553.192,-46.490,0.606
22.11.2021 17:26:35,-58.809,505.310,500.488,302.825,553.955,-46.451,0.759
22.11.2021 17:26:36,-58.708,505.981,501.617,303.985,555.786,-46.413,0.686
22.11.2021 17:26:37,-58.600,506.958,502.319,304.809,557.006,-46.376,0.728
22.11.2021 17:26:38,-58.507,507.141,503.112,305.633,557.922,-46.299,0.631
22.11.2021 17:26:39,-58.404,508.422,504.364,306.060,558.990,-46.337,0.635
22.11.2021 17:26:40,-58.304,508.880,504.913,306.884,560.424,-46.327,0.620
22.11.2021 17:26:41,-58.208,509.521,505.828,307.434,561.950,-46.395,0.576
22.11.2021 17:26:42,-58.108,510.650,507.263,308.563,563.171,-46.286,0.527
22.11.2021 17:26:43,-58.002,511.596,507.965,309.082,564.697,-46.361,0.564
22.11.2021 17:26:44,-57.904,512.664,508.453,310.150,565.612,-46.228,0.653
22.11.2021 17:26:45,-57.804,513.458,509.735,310.333,566.833,-46.342,0.576
22.11.2021 17:26:47,-57.708,514.953,510.498,311.187,568.023,-46.294,0.688
22.11.2021 17:26:48,-57.605,516.052,511.688,311.828,569.183,-46.293,0.672
22.11.2021 17:26:49,-57.505,516.784,513.336,312.866,570.465,-46.215,0.530
22.11.2021 17:26:50,-57.402,518.432,514.068,313.476,571.716,-46.233,0.669
22.11.2021 17:26:51,-57.306,519.683,515.594,313.720,572.509,-46.277,0.625
22.11.2021 17:26:52,-57.201,521.179,516.754,314.727,573.699,-46.195,0.675
22.11.2021 17:26:53,-57.108,522.247,518.188,314.971,574.829,-46.282,0.618
22.11.2021 17:26:54,-57.007,523.590,519.592,316.131,576.171,-46.184,0.607
22.11.2021 17:26:55,-56.904,525.421,520.965,316.833,577.056,-46.135,0.674
22.11.2021 17:26:56,-56.809,526.367,522.430,317.047,578.369,-46.251,0.594
22.11.2021 17:26:57,-56.706,528.045,524.017,317.993,579.589,-46.187,0.606
22.11.2021 17:26:58,-56.608,529.724,525.726,318.756,580.780,-46.162,0.600
22.11.2021 17:26:59,-56.507,531.982,527.435,319.335,582.153,-46.202,0.680
22.11.2021 17:27:00,-56.404,533.508,529.144,320.404,583.557,-46.134,0.650
22.11.2021 17:27:01,-56.309,535.430,530.639,320.709,584.930,-46.236,0.712
22.11.2021 17:27:02,-56.206,536.682,532.409,321.929,586.334,-46.134,0.633
22.11.2021 17:27:03,-56.105,539.062,534.240,322.265,587.280,-46.175,0.711
22.11.2021 17:27:04,-56.007,540.649,535.858,323.455,588.684,-46.081,0.705
22.11.2021 17:27:05,-55.904,542.846,538.085,323.974,590.148,-46.145,0.697
22.11.2021 17:27:06,-55.809,544.311,539.428,325.042,591.583,-46.083,0.714
22.11.2021 17:27:07,-55.708,545.501,541.870,325.256,592.987,-46.207,0.529
22.11.2021 17:27:08,-55.608,547.668,543.426,326.446,594.146,-46.084,0.616
22.11.2021 17:27:09,-55.507,549.560,545.074,327.392,595.428,-46.030,0.649
22.11.2021 17:27:10,-55.407,551.818,546.936,328.155,597.595,-46.125,0.704
22.11.2021 17:27:11,-55.306,553.741,548.828,328.979,598.480,-46.050,0.706
22.11.2021 17:27:12,-55.201,555.450,550.445,329.284,600.585,-46.238,0.717
22.11.2021 17:27:13,-55.108,557.006,551.849,330.657,601.715,-46.072,0.737
22.11.2021 17:27:14,-55.007,559.051,553.924,330.993,603.424,-46.204,0.730
22.11.2021 17:27:15,-54.897,561.401,555.541,331.573,604.766,-46.238,0.831
22.11.2021 17:27:16,-54.809,562.408,556.793,332.519,606.414,-46.229,0.795
22.11.2021 17:27:17,-54.708,564.300,558.624,332.977,608.093,-46.330,0.801
22.11.2021 17:27:18,-54.605,565.979,559.997,333.892,609.222,-46.265,0.841
22.11.2021 17:27:19,-54.500,567.474,561.920,334.411,610.748,-46.334,0.779
22.11.2021 17:27:20,-54.407,568.969,562.957,335.357,611.968,-46.274,0.841
22.11.2021 17:27:21,-54.309,569.824,564.666,335.906,614.196,-46.419,0.720
22.11.2021 17:27:22,-54.206,571.838,565.521,336.883,615.325,-46.341,0.880
22.11.2021 17:27:23,-54.103,572.998,567.108,337.280,616.455,-46.389,0.818
22.11.2021 17:27:24,-54.005,574.981,568.878,338.439,618.041,-46.327,0.845
22.11.2021 17:27:25,-53.907,575.988,570.220,338.745,619.598,-46.443,0.797
22.11.2021 17:27:26,-53.806,577.667,571.228,339.538,621.063,-46.445,0.888
22.11.2021 17:27:27,-53.708,578.521,572.570,340.637,622.589,-46.389,0.819
22.11.2021 17:27:28,-53.608,580.200,573.669,341.094,624.084,-46.465,0.896
22.11.2021 17:27:29,-53.502,581.390,574.890,342.041,625.244,-46.399,0.890
22.11.2021 17:27:30,-53.404,582.427,576.232,342.559,627.044,-46.498,0.847
22.11.2021 17:27:31,-53.306,583.801,577.636,343.658,627.807,-46.354,0.841
22.11.2021 17:27:32,-53.203,585.235,578.887,344.177,629.455,-46.434,0.864
22.11.2021 17:27:33,-53.105,585.723,579.986,344.818,630.859,-46.461,0.779
22.11.2021 17:27:34,-53.002,587.066,581.085,345.764,632.568,-46.458,0.811
22.11.2021 17:27:35,-52.904,588.165,582.275,346.527,634.277,-46.494,0.797
22.11.2021 17:27:36,-52.806,589.660,583.648,347.747,635.803,-46.414,0.812
22.11.2021 17:27:37,-52.706,591.278,584.716,348.663,637.145,-46.376,0.884
22.11.2021 17:27:38,-52.603,592.926,585.968,349.121,638.092,-46.388,0.935
22.11.2021 17:27:39,-52.502,593.780,587.585,350.280,640.075,-46.373,0.831
22.11.2021 17:27:40,-52.402,595.062,588.623,350.769,641.357,-46.417,0.862
22.11.2021 17:27:41,-52.299,596.160,589.416,352.172,642.761,-46.286,0.901
22.11.2021 17:27:42,-52.193,597.595,591.705,352.783,644.897,-46.401,0.784
22.11.2021 17:27:43,-52.100,598.846,592.285,353.820,645.599,-46.267,0.872
22.11.2021 17:27:44,-52.002,600.250,593.536,354.644,647.186,-46.276,0.891
22.11.2021 17:27:45,-51.902,600.952,594.757,355.194,647.979,-46.253,0.821
22.11.2021 17:27:46,-51.796,602.569,596.710,356.201,650.024,-46.276,0.774
22.11.2021 17:27:47,-51.703,603.881,597.808,357.269,651.489,-46.222,0.800
22.11.2021 17:27:48,-51.605,604.797,598.999,358.062,652.191,-46.139,0.763
22.11.2021 17:27:49,-51.495,606.170,600.372,359.039,654.907,-46.243,0.761
22.11.2021 17:27:50,-51.394,607.788,600.830,360.443,655.761,-46.055,0.912
22.11.2021 17:27:52,-51.301,608.734,602.203,360.931,656.921,-46.085,0.854
22.11.2021 17:27:53,-51.193,610.351,603.759,361.389,658.294,-46.144,0.860
22.11.2021 17:27:55,-51.095,611.968,605.072,363.098,660.247,-46.017,0.898
22.11.2021 17:27:56,-50.995,613.281,606.781,363.464,660.949,-46.021,0.844
22.11.2021 17:27:58,-50.902,614.624,608.276,364.532,662.811,-46.012,0.822
22.11.2021 17:28:00,-50.796,615.783,609.710,365.417,663.665,-45.930,0.785
22.11.2021 17:28:01,-50.706,617.095,610.717,365.997,665.008,-45.961,0.823
22.11.2021 17:28:02,-50.595,618.652,612.091,367.340,666.534,-45.862,0.844
22.11.2021 17:28:03,-50.507,620.117,613.586,368.408,668.548,-45.870,0.838
22.11.2021 17:28:04,-50.407,621.337,615.142,369.201,669.860,-45.856,0.794
22.11.2021 17:28:05,-50.296,622.711,616.394,369.873,671.600,-45.913,0.807
22.11.2021 17:28:06,-50.208,624.267,617.553,370.819,672.607,-45.836,0.856
22.11.2021 17:28:07,-50.105,625.671,619.354,372.070,674.377,-45.782,0.804
22.11.2021 17:28:08,-50.005,626.892,620.147,372.833,675.750,-45.781,0.857
22.11.2021 17:28:09,-49.904,627.746,622.009,373.992,677.490,-45.742,0.727
22.11.2021 17:28:10,-49.809,629.516,623.168,375.274,679.229,-45.680,0.803
22.11.2021 17:28:11,-49.708,630.432,624.023,376.281,680.633,-45.635,0.809
22.11.2021 17:28:12,-49.608,631.744,625.885,376.861,682.098,-45.680,0.738
22.11.2021 17:28:13,-49.507,632.873,626.525,378.265,684.051,-45.617,0.798
22.11.2021 17:28:14,-49.407,634.429,627.807,379.394,685.638,-45.569,0.831
22.11.2021 17:28:15,-49.309,635.314,628.906,380.340,686.981,-45.530,0.803
22.11.2021 17:28:16,-49.206,636.138,629.699,381.256,688.690,-45.536,0.806
22.11.2021 17:28:17,-49.108,637.329,630.737,382.354,690.551,-45.523,0.823
22.11.2021 17:28:18,-49.005,638.275,632.019,383.575,691.558,-45.397,0.780
22.11.2021 17:28:19,-48.899,639.770,632.751,384.368,693.511,-45.452,0.874
22.11.2021 17:28:20,-48.804,640.441,633.850,385.620,694.702,-45.340,0.819
22.11.2021 17:28:21,-48.708,641.052,635.070,385.833,696.533,-45.492,0.742
22.11.2021 17:28:22,-48.603,642.242,635.345,387.390,698.211,-45.374,0.855
22.11.2021 17:28:23,-48.502,642.730,636.657,387.786,699.493,-45.433,0.752
22.11.2021 17:28:24,-48.407,643.646,637.298,388.916,700.805,-45.358,0.785
22.11.2021 17:28:25,-48.309,644.287,638.244,390.350,702.880,-45.305,0.746
22.11.2021 17:28:26,-48.208,645.446,639.190,391.052,703.918,-45.282,0.771
22.11.2021 17:28:27,-48.108,646.575,640.075,392.395,705.657,-45.212,0.800
22.11.2021 17:28:28,-48.007,646.881,641.113,392.761,707.672,-45.351,0.709
22.11.2021 17:28:29,-47.904,647.460,641.571,394.256,708.587,-45.169,0.724
22.11.2021 17:28:30,-47.809,648.315,642.364,394.866,709.930,-45.194,0.730
22.11.2021 17:28:31,-47.706,649.047,643.402,395.690,711.761,-45.230,0.692
22.11.2021 17:28:33,-47.608,649.719,643.432,397.247,712.951,-45.066,0.770
22.11.2021 17:28:34,-47.507,650.634,644.500,398.376,714.385,-45.005,0.750
22.11.2021 17:28:35,-47.407,651.397,645.202,399.230,715.911,-45.005,0.757
22.11.2021 17:28:36,-47.309,651.489,645.782,400.207,717.559,-44.994,0.697
22.11.2021 17:28:37,-47.208,652.282,646.789,401.275,718.536,-44.899,0.670
22.11.2021 17:28:38,-47.105,652.893,646.911,402.496,719.970,-44.823,0.729
22.11.2021 17:28:39,-47.005,653.472,647.399,403.259,721.771,-44.867,0.739
22.11.2021 17:28:40,-46.902,654.388,648.681,404.449,723.083,-44.785,0.694
22.11.2021 17:28:41,-46.809,654.815,649.230,405.639,724.517,-44.715,0.678
22.11.2021 17:28:42,-46.708,655.395,649.475,406.341,725.646,-44.702,0.719
22.11.2021 17:28:43,-46.603,656.433,651.062,407.348,727.020,-44.660,0.651
22.11.2021 17:28:44,-46.507,656.951,651.031,408.477,728.210,-44.577,0.717
