# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
02.12.2021 15:52:15,-60.002,629.394,626.251,378.540,694.824,-46.698,0.396
02.12.2021 15:52:16,-59.907,631.164,628.601,379.089,696.960,-46.815,0.322
02.12.2021 15:52:17,-59.794,632.904,630.371,380.310,698.486,-46.741,0.317
02.12.2021 15:52:18,-59.701,635.650,633.331,382.202,700.927,-46.634,0.289
02.12.2021 15:52:19,-59.600,638.366,635.040,383.331,701.599,-46.490,0.413
02.12.2021 15:52:20,-59.500,638.641,636.169,384.124,703.704,-46.557,0.307
02.12.2021 15:52:21,-59.392,640.991,638.366,385.345,706.359,-46.600,0.325
02.12.2021 15:52:22,-59.301,641.143,639.190,386.199,707.122,-46.518,0.241
02.12.2021 15:52:23,-59.201,643.493,641.143,387.359,709.381,-46.531,0.289
02.12.2021 15:52:24,-59.100,644.653,642.242,388.793,710.784,-46.407,0.296
02.12.2021 15:52:25,-58.992,646.728,644.470,390.167,713.806,-46.459,0.277
02.12.2021 15:52:26,-58.902,647.430,644.348,390.625,714.324,-46.427,0.378
02.12.2021 15:52:27,-58.799,648.193,645.202,391.052,715.484,-46.465,0.366
02.12.2021 15:52:28,-58.693,649.505,646.636,392.089,718.048,-46.532,0.350
02.12.2021 15:52:29,-58.593,651.031,648.101,393.493,719.665,-46.436,0.357
02.12.2021 15:52:30,-58.505,652.160,650.421,393.920,721.801,-46.572,0.211
02.12.2021 15:52:31,-58.392,654.144,651.824,395.782,723.968,-46.448,0.281
02.12.2021 15:52:32,-58.296,655.029,652.984,396.179,724.945,-46.473,0.247
02.12.2021 15:52:33,-58.193,656.585,653.900,397.003,726.867,-46.514,0.324
02.12.2021 15:52:34,-58.108,657.745,655.212,397.979,729.095,-46.558,0.305
02.12.2021 15:52:35,-58.005,658.172,656.188,399.078,730.163,-46.464,0.239
02.12.2021 15:52:36,-57.894,659.820,657.440,400.146,732.330,-46.485,0.286
02.12.2021 15:52:37,-57.796,661.102,659.149,400.756,733.947,-46.535,0.234
02.12.2021 15:52:38,-57.703,663.696,660.614,402.099,736.206,-46.515,0.368
02.12.2021 15:52:39,-57.600,664.520,661.956,402.648,737.518,-46.545,0.306
02.12.2021 15:52:40,-57.500,666.168,663.665,403.228,738.464,-46.534,0.298
02.12.2021 15:52:41,-57.392,666.748,664.489,403.930,740.142,-46.572,0.268
02.12.2021 15:52:42,-57.301,669.403,666.625,405.212,742.431,-46.566,0.329
02.12.2021 15:52:43,-57.206,671.783,668.701,406.097,744.110,-46.572,0.364
02.12.2021 15:52:44,-57.100,673.461,670.684,407.165,746.612,-46.625,0.327
02.12.2021 15:52:45,-56.995,674.957,673.156,408.294,747.283,-46.489,0.211
02.12.2021 15:52:46,-56.899,676.391,673.858,408.935,749.084,-46.550,0.297
02.12.2021 15:52:47,-56.809,678.771,675.903,410.003,750.701,-46.517,0.335
02.12.2021 15:52:48,-56.696,680.786,678.436,411.132,752.716,-46.512,0.273
02.12.2021 15:52:49,-56.593,683.227,680.511,412.261,755.004,-46.533,0.315
02.12.2021 15:52:50,-56.492,684.356,682.312,413.146,756.469,-46.518,0.237
02.12.2021 15:52:51,-56.407,687.316,685.119,414.337,758.880,-46.541,0.253
02.12.2021 15:52:52,-56.296,689.788,687.500,415.771,760.864,-46.479,0.263
02.12.2021 15:52:53,-56.196,692.077,689.849,416.412,762.573,-46.530,0.255
02.12.2021 15:52:54,-56.093,694.091,691.009,417.327,764.007,-46.507,0.352
02.12.2021 15:52:55,-56.000,696.563,693.725,418.121,766.326,-46.589,0.323
02.12.2021 15:52:56,-55.894,698.425,695.495,419.097,767.608,-46.541,0.333
02.12.2021 15:52:57,-55.796,700.195,697.631,419.738,768.493,-46.514,0.290
02.12.2021 15:52:58,-55.703,704.620,702.117,421.875,771.728,-46.451,0.281
02.12.2021 15:52:59,-55.600,706.329,703.613,423.004,773.345,-46.409,0.305
02.12.2021 15:53:00,-55.505,709.045,706.115,423.645,775.878,-46.536,0.328
02.12.2021 15:53:01,-55.392,710.937,707.824,424.957,777.313,-46.446,0.347
02.12.2021 15:53:02,-55.301,713.043,709.869,425.903,779.602,-46.498,0.353
02.12.2021 15:53:03,-55.203,715.515,712.829,427.307,782.135,-46.494,0.297
02.12.2021 15:53:04,-55.100,719.360,715.850,428.649,784.790,-46.512,0.387
02.12.2021 15:53:05,-55.007,720.916,717.681,429.321,786.804,-46.585,0.356
02.12.2021 15:53:06,-54.899,722.900,719.573,430.206,787.445,-46.494,0.365
02.12.2021 15:53:07,-54.806,725.341,722.045,430.969,790.222,-46.621,0.360
02.12.2021 15:53:09,-54.701,728.179,723.937,432.281,791.839,-46.549,0.462
02.12.2021 15:53:10,-54.598,730.438,726.165,433.410,794.525,-46.605,0.464
02.12.2021 15:53:11,-54.492,732.940,729.034,434.783,796.936,-46.596,0.423
02.12.2021 15:53:12,-54.402,735.992,731.719,436.004,798.828,-46.564,0.461
02.12.2021 15:53:13,-54.306,738.677,734.375,437.744,802.062,-46.569,0.462
02.12.2021 15:53:14,-54.208,740.661,736.175,438.415,803.680,-46.604,0.481
02.12.2021 15:53:15,-54.100,741.668,737.121,439.208,805.358,-46.624,0.487
02.12.2021 15:53:16,-54.000,743.438,739.990,440.429,807.647,-46.628,0.368
02.12.2021 15:53:17,-53.899,745.483,742.004,441.375,810.333,-46.713,0.370
02.12.2021 15:53:18,-53.804,748.229,743.774,442.901,812.652,-46.670,0.473
02.12.2021 15:53:19,-53.696,749.664,745.941,443.695,814.331,-46.690,0.394
02.12.2021 15:53:20,-53.598,752.532,747.833,445.129,816.467,-46.646,0.496
02.12.2021 15:53:21,-53.497,754.272,749.572,445.861,817.962,-46.659,0.495
02.12.2021 15:53:22,-53.392,756.469,752.410,447.479,821.655,-46.723,0.426
02.12.2021 15:53:23,-53.296,758.178,753.845,448.699,822.906,-46.636,0.454
02.12.2021 15:53:24,-53.193,759.429,755.798,449.249,825.408,-46.768,0.379
02.12.2021 15:53:25,-53.105,761.901,757.568,451.049,826.721,-46.593,0.451
02.12.2021 15:53:26,-53.007,763.214,759.033,451.202,828.735,-46.745,0.435
02.12.2021 15:53:27,-52.894,765.289,761.077,452.941,831.329,-46.692,0.437
02.12.2021 15:53:28,-52.794,766.937,762.481,454.254,833.374,-46.661,0.461
02.12.2021 15:53:29,-52.698,768.341,764.495,455.566,835.907,-46.672,0.397
02.12.2021 15:53:30,-52.608,769.744,765.228,456.604,837.493,-46.644,0.466
02.12.2021 15:53:31,-52.505,771.789,767.852,457.397,839.782,-46.716,0.405
