# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
27.11.2021 17:23:06,-59.993,547.485,544.433,327.056,601.654,-46.858,0.442
27.11.2021 17:23:07,-59.903,549.011,546.539,328.643,603.118,-46.684,0.357
27.11.2021 17:23:08,-59.797,550.262,547.973,329.162,604.522,-46.738,0.330
27.11.2021 17:23:09,-59.692,552.429,549.713,330.230,606.445,-46.733,0.390
27.11.2021 17:23:10,-59.594,553.863,551.055,331.390,607.818,-46.643,0.402
27.11.2021 17:23:11,-59.496,554.748,551.544,331.726,608.306,-46.628,0.459
27.11.2021 17:23:12,-59.398,555.816,552.764,332.611,610.412,-46.685,0.436
27.11.2021 17:23:13,-59.302,557.067,554.290,333.374,611.938,-46.700,0.396
27.11.2021 17:23:14,-59.197,558.166,555.175,334.594,613.586,-46.630,0.425
27.11.2021 17:23:15,-59.091,559.631,557.342,335.601,615.600,-46.650,0.324
27.11.2021 17:23:16,-58.993,560.089,557.678,335.998,615.875,-46.597,0.341
27.11.2021 17:23:17,-58.908,561.157,559.082,337.097,617.706,-46.575,0.293
27.11.2021 17:23:18,-58.792,562.255,560.058,337.280,619.262,-46.718,0.310
27.11.2021 17:23:19,-58.694,562.957,560.455,338.836,620.788,-46.563,0.353
27.11.2021 17:23:20,-58.591,563.690,561.279,339.324,621.887,-46.587,0.339
27.11.2021 17:23:21,-58.498,564.910,561.889,340.270,623.291,-46.548,0.424
27.11.2021 17:23:22,-58.408,566.497,563.720,341.247,625.183,-46.560,0.389
27.11.2021 17:23:23,-58.295,567.504,564.453,342.041,626.220,-46.512,0.427
27.11.2021 17:23:24,-58.199,568.481,565.856,342.834,627.410,-46.482,0.366
27.11.2021 17:23:25,-58.099,568.542,566.528,342.773,628.601,-46.632,0.281
27.11.2021 17:23:26,-58.003,569.915,567.382,344.238,629.333,-46.407,0.352
27.11.2021 17:23:27,-57.908,570.556,568.267,344.787,630.432,-46.418,0.318
27.11.2021 17:23:29,-57.807,572.845,570.220,346.343,632.904,-46.376,0.363
27.11.2021 17:23:30,-57.702,574.310,571.563,347.167,634.002,-46.329,0.379
27.11.2021 17:23:31,-57.606,576.232,573.181,348.297,635.986,-46.320,0.420
27.11.2021 17:23:32,-57.506,576.904,574.310,348.693,636.810,-46.331,0.357
27.11.2021 17:23:33,-57.405,578.552,575.286,349.334,638.824,-46.427,0.448
27.11.2021 17:23:34,-57.307,578.948,576.629,350.158,639.404,-46.322,0.318
27.11.2021 17:23:35,-57.192,580.932,578.613,351.257,641.448,-46.327,0.316
27.11.2021 17:23:36,-57.099,582.336,579.528,351.928,642.303,-46.285,0.382
27.11.2021 17:23:37,-56.998,583.801,581.176,352.539,643.493,-46.293,0.357
27.11.2021 17:23:38,-56.893,585.723,582.855,353.607,644.958,-46.239,0.389
27.11.2021 17:23:58,-56.795,587.860,585.388,354.553,646.484,-46.216,0.333
27.11.2021 17:23:59,-56.694,589.630,586.761,355.773,648.193,-46.159,0.386
27.11.2021 17:24:06,-56.594,591.766,588.623,356.597,649.932,-46.185,0.422
27.11.2021 17:24:15,-56.493,594.024,590.789,357.635,651.580,-46.158,0.432
27.11.2021 17:24:22,-56.393,595.520,592.559,358.428,653.045,-46.160,0.394
27.11.2021 17:24:23,-56.292,596.893,594.970,359.252,654.815,-46.190,0.255
27.11.2021 17:24:31,-56.192,600.372,597.595,360.687,657.012,-46.144,0.367
27.11.2021 17:24:32,-56.096,602.478,598.937,361.541,658.020,-46.083,0.466
27.11.2021 17:24:33,-56.008,603.729,601.074,362.518,659.881,-46.093,0.349
27.11.2021 17:24:34,-55.893,606.628,603.546,363.616,661.315,-46.031,0.403
27.11.2021 17:24:35,-55.807,608.093,605.377,364.624,663.177,-46.034,0.354
27.11.2021 17:24:36,-55.697,609.832,606.628,365.173,664.184,-46.035,0.417
27.11.2021 17:24:37,-55.596,612.701,609.741,366.516,666.290,-45.998,0.383
27.11.2021 17:24:38,-55.498,615.753,611.877,367.401,668.640,-46.079,0.500
27.11.2021 17:24:39,-55.403,616.394,613.128,367.614,669.036,-46.080,0.420
27.11.2021 17:24:40,-55.297,619.049,615.905,368.957,671.875,-46.122,0.403
27.11.2021 17:24:41,-55.192,621.887,618.072,370.086,673.187,-46.042,0.487
27.11.2021 17:24:42,-55.091,623.413,619.995,370.819,675.048,-46.099,0.435
27.11.2021 17:24:43,-54.996,625.457,621.917,372.283,676.666,-45.987,0.449
27.11.2021 17:24:44,-54.893,628.021,624.053,372.619,678.680,-46.137,0.502
27.11.2021 17:24:45,-54.797,629.730,626.220,373.779,679.992,-46.051,0.442
27.11.2021 17:24:46,-54.707,630.340,626.953,374.267,681.488,-46.116,0.426
27.11.2021 17:24:47,-54.594,632.598,629.150,375.427,683.502,-46.106,0.433
27.11.2021 17:24:48,-54.498,634.490,630.187,376.342,685.333,-46.123,0.539
27.11.2021 17:24:49,-54.393,636.108,632.293,376.892,687.286,-46.224,0.476
27.11.2021 17:24:50,-54.302,638.458,634.063,377.960,689.453,-46.247,0.547
27.11.2021 17:24:51,-54.194,640.014,636.016,378.479,691.101,-46.320,0.496
27.11.2021 17:24:52,-54.104,641.784,637.237,379.821,693.115,-46.275,0.563
27.11.2021 17:24:53,-53.996,643.249,638.702,380.706,694.671,-46.269,0.562
27.11.2021 17:24:54,-53.898,644.531,640.106,381.347,695.892,-46.274,0.545
27.11.2021 17:24:55,-53.795,646.331,641.387,382.751,697.845,-46.211,0.608
27.11.2021 17:24:56,-53.692,647.613,643.218,383.239,699.645,-46.305,0.539
27.11.2021 17:24:57,-53.604,648.864,644.409,383.758,700.592,-46.305,0.545
27.11.2021 17:24:58,-53.508,650.115,645.385,384.857,701.965,-46.240,0.578
27.11.2021 17:24:59,-53.395,652.435,647.125,385.498,704.254,-46.355,0.647
27.11.2021 17:25:00,-53.300,653.472,648.742,386.566,705.932,-46.327,0.575
27.11.2021 17:25:01,-53.199,655.090,650.695,387.786,707.489,-46.258,0.533
27.11.2021 17:25:02,-53.101,656.646,652.252,388.366,709.106,-46.315,0.532
27.11.2021 17:25:03,-53.003,657.623,653.442,389.587,711.151,-46.297,0.505
27.11.2021 17:25:04,-52.895,659.667,654.388,390.411,712.310,-46.262,0.636
27.11.2021 17:25:05,-52.792,660.522,656.341,391.387,714.355,-46.288,0.503
27.11.2021 17:25:06,-52.694,662.506,657.836,392.364,717.071,-46.383,0.560
27.11.2021 17:25:07,-52.591,664.367,659.545,393.646,718.933,-46.334,0.577
27.11.2021 17:25:08,-52.493,665.161,661.254,394.195,720.550,-46.396,0.466
27.11.2021 17:25:09,-52.395,666.442,662.139,395.263,721.313,-46.277,0.513
27.11.2021 17:25:10,-52.292,668.029,663.787,396.423,723.510,-46.285,0.504
27.11.2021 17:25:11,-52.192,669.464,664.581,397.003,723.999,-46.228,0.580
27.11.2021 17:25:12,-52.094,670.440,666.015,398.071,726.593,-46.292,0.524
27.11.2021 17:25:13,-52.008,671.966,666.992,399.414,727.447,-46.133,0.588
27.11.2021 17:25:15,-51.900,674.011,669.158,399.932,729.858,-46.279,0.572
27.11.2021 17:25:16,-51.792,675.109,670.654,401.062,731.384,-46.226,0.524
27.11.2021 17:25:17,-51.692,677.337,672.363,402.282,733.032,-46.169,0.584
27.11.2021 17:25:18,-51.604,678.894,674.438,403.594,735.107,-46.138,0.521
27.11.2021 17:25:19,-51.493,681.396,676.452,405.120,736.846,-46.035,0.577
27.11.2021 17:25:20,-51.395,681.488,676.849,405.426,738.281,-46.122,0.541
27.11.2021 17:25:21,-51.295,683.013,678.070,406.768,739.959,-46.047,0.575
27.11.2021 17:25:22,-51.197,683.441,679.534,407.531,741.363,-46.048,0.454
27.11.2021 17:25:23,-51.094,686.004,680.969,408.355,742.431,-46.006,0.583
27.11.2021 17:25:24,-50.998,687.408,682.891,409.820,745.025,-45.999,0.522
27.11.2021 17:25:25,-50.898,689.453,684.692,410.278,746.398,-46.052,0.549
27.11.2021 17:25:26,-50.797,690.368,685.546,411.102,747.619,-46.025,0.555
27.11.2021 17:25:27,-50.692,692.565,687.469,412.658,749.816,-45.964,0.585
27.11.2021 17:25:28,-50.596,694.458,689.117,413.970,751.312,-45.878,0.611
27.11.2021 17:25:29,-50.496,696.685,691.284,415.222,753.753,-45.894,0.616
27.11.2021 17:25:30,-50.393,697.967,692.840,416.473,756.042,-45.896,0.584
27.11.2021 17:25:31,-50.297,699.707,695.159,418.457,758.087,-45.747,0.516
27.11.2021 17:25:32,-50.199,701.477,696.197,418.823,758.911,-45.762,0.598
27.11.2021 17:25:33,-50.104,701.629,697.631,419.799,760.650,-45.760,0.452
27.11.2021 17:25:34,-49.998,703.338,698.577,420.715,762.176,-45.747,0.538
27.11.2021 17:25:35,-49.893,706.024,700.286,422.790,764.801,-45.639,0.646
27.11.2021 17:25:36,-49.802,707.153,702.423,423.461,766.448,-45.680,0.531
27.11.2021 17:25:37,-49.707,707.946,702.880,423.919,767.272,-45.680,0.569
27.11.2021 17:25:38,-49.599,709.320,704.345,425.048,768.554,-45.608,0.557
27.11.2021 17:25:39,-49.496,709.960,705.108,426.055,769.500,-45.525,0.543
27.11.2021 17:25:40,-49.393,711.456,706.634,427.398,772.369,-45.567,0.538
27.11.2021 17:25:41,-49.292,713.104,708.282,428.863,774.444,-45.513,0.537
27.11.2021 17:25:42,-49.192,714.630,709.228,430.206,776.275,-45.458,0.601
27.11.2021 17:25:43,-49.096,715.057,710.327,430.938,777.740,-45.471,0.525
27.11.2021 17:25:44,-48.998,716.522,711.883,432.525,780.395,-45.452,0.514
27.11.2021 17:25:45,-48.898,718.139,712.921,433.471,781.585,-45.404,0.577
27.11.2021 17:25:46,-48.792,719.177,714.447,434.722,784.118,-45.429,0.522
