# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
24.11.2021 22:26:37,-60.004,759.307,754.730,452.514,832.153,-46.832,0.479
24.11.2021 22:26:38,-59.899,762.390,757.141,454.467,834.136,-46.693,0.547
24.11.2021 22:26:39,-59.793,763.977,759.246,455.474,836.517,-46.739,0.492
24.11.2021 22:26:40,-59.700,765.808,760.498,456.359,838.195,-46.744,0.551
24.11.2021 22:26:41,-59.602,767.517,763.122,457.702,840.118,-46.697,0.454
24.11.2021 22:26:42,-59.502,768.493,763.763,458.343,841.339,-46.701,0.489
24.11.2021 22:26:43,-59.401,770.843,766.143,460.388,844.055,-46.612,0.484
24.11.2021 22:26:44,-59.303,771.667,768.218,461.059,846.466,-46.713,0.354
24.11.2021 22:26:45,-59.200,773.834,769.226,462.249,847.595,-46.623,0.473
24.11.2021 22:26:46,-59.095,774.932,770.507,463.500,849.700,-46.607,0.453
24.11.2021 22:26:47,-58.997,776.519,772.338,464.660,852.172,-46.636,0.427
24.11.2021 22:26:48,-58.894,778.045,774.536,465.881,854.583,-46.651,0.358
24.11.2021 22:26:49,-58.806,778.991,774.780,466.613,855.804,-46.640,0.429
24.11.2021 22:26:50,-58.698,781.250,776.641,468.231,857.818,-46.560,0.468
24.11.2021 22:26:51,-58.600,783.020,778.198,469.329,859.649,-46.544,0.489
24.11.2021 22:26:52,-58.497,784.667,780.395,470.245,861.999,-46.601,0.432
24.11.2021 22:26:53,-58.396,785.156,779.907,470.825,863.220,-46.614,0.531
24.11.2021 22:26:54,-58.298,786.437,781.890,472.045,864.593,-46.542,0.459
24.11.2021 22:26:55,-58.200,787.933,783.386,473.052,866.729,-46.566,0.458
24.11.2021 22:26:56,-58.100,790.496,785.552,474.548,869.171,-46.541,0.497
24.11.2021 22:26:57,-58.002,792.907,788.726,476.104,872.100,-46.548,0.418
24.11.2021 22:26:58,-57.904,794.525,788.970,477.050,873.291,-46.503,0.555
24.11.2021 22:26:59,-57.801,795.623,791.290,478.210,875.091,-46.476,0.432
24.11.2021 22:27:00,-57.705,797.912,793.579,479.187,877.319,-46.513,0.431
24.11.2021 22:27:01,-57.605,799.621,795.257,480.438,878.967,-46.460,0.433
24.11.2021 22:27:02,-57.499,801.422,797.241,481.964,880.889,-46.388,0.414
24.11.2021 22:27:03,-57.404,803.497,798.217,482.543,882.659,-46.447,0.522
24.11.2021 22:27:04,-57.303,805.450,800.598,483.856,884.338,-46.388,0.478
24.11.2021 22:27:05,-57.203,807.312,802.398,484.436,885.772,-46.418,0.483
24.11.2021 22:27:06,-57.102,809.722,804.412,485.748,888.427,-46.439,0.521
24.11.2021 22:27:07,-57.007,810.913,806.304,486.907,889.495,-46.353,0.451
24.11.2021 22:27:08,-56.904,814.666,809.173,488.586,893.066,-46.394,0.536
24.11.2021 22:27:09,-56.806,816.955,812.316,489.654,894.805,-46.377,0.451
24.11.2021 22:27:10,-56.705,819.305,814.422,491.302,896.453,-46.267,0.473
24.11.2021 22:27:11,-56.607,821.319,816.925,491.546,897.277,-46.297,0.425
24.11.2021 22:27:12,-56.504,824.676,819.061,492.919,899.963,-46.312,0.541
24.11.2021 22:27:13,-56.401,825.256,820.129,493.621,900.329,-46.238,0.493
24.11.2021 22:27:14,-56.303,828.521,823.272,495.239,903.411,-46.249,0.503
24.11.2021 22:27:15,-56.205,831.573,825.958,496.948,905.670,-46.180,0.536
24.11.2021 22:27:16,-56.107,833.312,828.460,497.589,907.226,-46.211,0.462
24.11.2021 22:27:18,-55.992,837.310,832.336,499.359,909.637,-46.146,0.472
24.11.2021 22:27:19,-55.906,839.325,833.312,500.030,911.315,-46.182,0.569
24.11.2021 22:27:21,-55.803,841.094,836.242,501.892,913.452,-46.083,0.458
24.11.2021 22:27:22,-55.705,844.360,839.141,502.746,916.259,-46.182,0.491
24.11.2021 22:27:23,-55.602,847.595,841.522,504.455,918.914,-46.146,0.569
24.11.2021 22:27:24,-55.507,850.280,844.970,505.645,920.867,-46.129,0.496
24.11.2021 22:27:25,-55.401,854.492,848.052,507.324,923.553,-46.099,0.599
24.11.2021 22:27:26,-55.303,856.231,850.097,508.087,924.652,-46.077,0.569
24.11.2021 22:27:27,-55.205,859.069,852.447,508.880,927.368,-46.176,0.613
24.11.2021 22:27:28,-55.105,860.351,854.370,510.375,929.046,-46.095,0.552
24.11.2021 22:27:29,-54.999,864.410,858.703,511.505,932.434,-46.198,0.524
24.11.2021 22:27:30,-54.904,867.309,860.961,513.519,935.119,-46.122,0.582
24.11.2021 22:27:31,-54.806,869.995,863.464,514.923,937.377,-46.099,0.597
24.11.2021 22:27:32,-54.703,871.887,864.959,515.289,938.812,-46.158,0.632
24.11.2021 22:27:33,-54.600,873.840,867.645,516.540,939.971,-46.072,0.563
24.11.2021 22:27:34,-54.502,876.281,869.354,517.364,943.664,-46.240,0.628
24.11.2021 22:27:35,-54.399,877.563,871.063,518.768,944.702,-46.124,0.589
24.11.2021 22:27:36,-54.303,881.011,874.359,520.172,948.822,-46.243,0.600
24.11.2021 22:27:37,-54.203,883.789,876.953,521.881,951.538,-46.213,0.615
24.11.2021 22:27:38,-54.100,885.467,878.662,522.491,952.850,-46.228,0.611
24.11.2021 22:27:39,-53.997,886.901,879.669,523.284,954.284,-46.227,0.648
24.11.2021 22:27:40,-53.901,889.556,882.354,524.902,957.336,-46.235,0.644
24.11.2021 22:27:41,-53.801,890.899,883.941,525.726,959.350,-46.273,0.621
24.11.2021 22:27:42,-53.703,893.341,886.321,527.465,961.761,-46.216,0.625
24.11.2021 22:27:43,-53.605,895.202,888.854,528.930,964.202,-46.199,0.563
