# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
15.11.2021 17:33:17,-60.007,460.540,876.037,800.994,805.084,-0.403,-49.265
15.11.2021 17:33:18,-59.904,461.578,877.960,802.185,807.220,-0.495,-49.261
15.11.2021 17:33:19,-59.806,463.531,880.096,805.480,809.722,-0.416,-49.133
15.11.2021 17:33:20,-59.703,465.087,882.690,806.915,811.920,-0.489,-49.103
15.11.2021 17:33:21,-59.605,466.979,884.918,809.173,813.323,-0.405,-48.993
15.11.2021 17:33:22,-59.497,467.712,887.359,811.157,815.582,-0.431,-49.078
15.11.2021 17:33:23,-59.404,469.573,888.763,812.713,817.382,-0.453,-48.907
15.11.2021 17:33:24,-59.299,471.008,891.632,814.819,819.732,-0.476,-48.919
15.11.2021 17:33:25,-59.203,472.198,894.012,817.230,821.777,-0.439,-48.929
15.11.2021 17:33:26,-59.105,473.510,896.026,819.183,823.486,-0.415,-48.892
15.11.2021 17:33:27,-59.002,475.067,898.803,821.807,825.714,-0.375,-48.878
15.11.2021 17:33:28,-58.904,476.806,900.695,823.059,827.697,-0.445,-48.767
15.11.2021 17:33:29,-58.804,478.240,903.076,825.408,829.345,-0.377,-48.741
15.11.2021 17:33:30,-58.701,479.431,905.670,827.300,832.397,-0.486,-48.768
15.11.2021 17:33:31,-58.595,481.262,908.020,829.772,834.106,-0.412,-48.681
15.11.2021 17:33:32,-58.500,482.574,909.759,830.932,835.845,-0.467,-48.623
15.11.2021 17:33:33,-58.399,483.367,911.346,832.824,837.616,-0.454,-48.630
15.11.2021 17:33:34,-58.301,485.565,914.337,835.266,839.904,-0.438,-48.539
15.11.2021 17:33:35,-58.193,486.938,916.778,836.975,842.285,-0.501,-48.528
15.11.2021 17:33:36,-58.108,488.281,918.548,839.263,843.994,-0.445,-48.469
15.11.2021 17:33:38,-58.002,489.837,921.447,840.789,845.672,-0.458,-48.467
15.11.2021 17:33:39,-57.899,491.333,923.461,843.353,848.266,-0.460,-48.405
15.11.2021 17:33:40,-57.799,493.041,925.720,845.306,850.616,-0.496,-48.331
15.11.2021 17:33:41,-57.708,494.384,927.978,847.198,851.928,-0.441,-48.310
15.11.2021 17:33:42,-57.598,495.483,929.870,849.365,854.034,-0.434,-48.297
15.11.2021 17:33:43,-57.500,496.673,932.678,850.799,856.140,-0.495,-48.341
15.11.2021 17:33:44,-57.394,498.352,934.631,853.332,857.910,-0.423,-48.249
15.11.2021 17:33:45,-57.301,499.023,936.248,854.461,859.191,-0.437,-48.277
15.11.2021 17:33:46,-57.203,501.190,938.659,857.025,861.602,-0.422,-48.150
15.11.2021 17:33:47,-57.108,502.014,941.070,859.008,863.617,-0.423,-48.216
15.11.2021 17:33:48,-57.000,503.112,943.328,860.717,865.783,-0.464,-48.232
15.11.2021 17:33:49,-56.894,504.699,944.976,862.884,867.553,-0.427,-48.131
15.11.2021 17:33:50,-56.804,505.554,946.960,863.739,868.987,-0.480,-48.160
15.11.2021 17:33:51,-56.706,506.958,948.486,865.936,871.246,-0.484,-48.076
15.11.2021 17:33:52,-56.608,508.361,950.714,868.255,872.772,-0.411,-48.046
15.11.2021 17:33:53,-56.495,509.613,952.697,869.720,874.969,-0.476,-48.019
15.11.2021 17:33:54,-56.394,511.016,954.772,871.856,876.953,-0.461,-47.978
15.11.2021 17:33:55,-56.304,512.023,956.817,873.809,878.936,-0.463,-47.990
15.11.2021 17:33:56,-56.193,513.092,958.374,875.061,880.187,-0.462,-47.957
15.11.2021 17:33:57,-56.098,514.678,961.120,877.899,882.659,-0.428,-47.941
15.11.2021 17:33:58,-56.000,516.540,963.165,879.425,885.101,-0.509,-47.834
15.11.2021 17:33:59,-55.892,517.395,965.026,881.744,886.291,-0.407,-47.854
15.11.2021 17:34:00,-55.794,518.920,967.254,883.422,889.129,-0.510,-47.808
15.11.2021 17:34:01,-55.708,519.470,968.933,884.948,890.167,-0.465,-47.856
15.11.2021 17:34:02,-55.593,520.965,970.825,887.054,892.456,-0.481,-47.790
15.11.2021 17:34:03,-55.507,522.705,973.266,889.617,894.592,-0.441,-47.731
15.11.2021 17:34:04,-55.397,523.468,975.097,891.113,896.758,-0.500,-47.761
15.11.2021 17:34:05,-55.294,524.810,977.020,892.974,898.590,-0.496,-47.718
15.11.2021 17:34:06,-55.206,525.878,979.156,895.172,900.299,-0.452,-47.729
15.11.2021 17:34:07,-55.095,527.099,980.896,896.850,902.404,-0.489,-47.690
15.11.2021 17:34:08,-55.000,528.533,983.123,899.505,904.815,-0.466,-47.658
15.11.2021 17:34:09,-54.902,529.327,985.443,901.702,907.104,-0.473,-47.719
15.11.2021 17:34:10,-54.799,530.883,988.037,903.991,908.935,-0.432,-47.697
15.11.2021 17:34:11,-54.696,531.768,989.837,906.189,911.193,-0.436,-47.708
15.11.2021 17:34:12,-54.608,533.264,991.668,907.897,913.208,-0.462,-47.639
15.11.2021 17:34:13,-54.497,534.820,993.774,910.430,915.557,-0.444,-47.582
