# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
24.11.2021 21:15:43,-59.997,641.204,637.115,383.636,704.528,-46.734,0.506
24.11.2021 21:15:44,-59.899,642.456,638.519,384.521,705.627,-46.680,0.487
24.11.2021 21:15:45,-59.796,644.317,640.411,385.864,708.251,-46.696,0.481
24.11.2021 21:15:46,-59.693,645.446,641.784,386.627,709.747,-46.706,0.450
24.11.2021 21:15:47,-59.595,646.850,643.493,387.756,711.517,-46.675,0.412
24.11.2021 21:15:48,-59.500,649.230,645.385,388.854,714.141,-46.737,0.470
24.11.2021 21:15:49,-59.399,650.909,647.125,390.747,715.484,-46.521,0.462
24.11.2021 21:15:50,-59.304,651.916,648.376,390.960,716.827,-46.618,0.431
24.11.2021 21:15:51,-59.201,653.625,649.139,392.578,718.902,-46.528,0.545
24.11.2021 21:15:52,-59.097,653.778,650.360,392.822,720.214,-46.615,0.415
24.11.2021 21:15:53,-59.000,654.998,651.214,393.859,722.290,-46.632,0.459
24.11.2021 21:15:54,-58.899,657.043,653.228,395.202,724.365,-46.594,0.461
24.11.2021 21:15:55,-58.804,658.782,654.815,396.453,726.531,-46.581,0.478
24.11.2021 21:15:56,-58.701,658.935,655.609,397.064,726.684,-46.485,0.401
24.11.2021 21:15:57,-58.605,659.942,655.914,397.613,729.187,-46.634,0.485
24.11.2021 21:15:58,-58.500,661.071,657.379,398.498,730.163,-46.570,0.443
24.11.2021 21:15:59,-58.391,662.536,658.843,399.963,732.299,-46.515,0.442
24.11.2021 21:16:00,-58.301,663.024,659.515,399.902,733.612,-46.656,0.420
24.11.2021 21:16:01,-58.203,664.276,661.407,401.153,734.802,-46.547,0.342
24.11.2021 21:16:02,-58.095,665.954,662.628,402.496,737.091,-46.530,0.396
24.11.2021 21:16:03,-57.994,667.358,663.818,403.167,737.976,-46.497,0.421
24.11.2021 21:16:04,-57.896,668.121,664.947,404.205,739.440,-46.454,0.377
24.11.2021 21:16:05,-57.799,669.921,666.107,404.876,740.997,-46.486,0.452
24.11.2021 21:16:06,-57.695,671.844,668.670,406.341,743.438,-46.463,0.375
24.11.2021 21:16:07,-57.600,673.614,670.532,407.531,745.208,-46.423,0.363
24.11.2021 21:16:08,-57.502,675.689,672.485,408.233,747.253,-46.497,0.376
24.11.2021 21:16:09,-57.394,677.581,674.438,409.698,748.321,-46.341,0.368
24.11.2021 21:16:10,-57.293,679.199,675.872,410.369,750.122,-46.397,0.389
24.11.2021 21:16:11,-57.198,681.152,677.459,411.560,751.617,-46.331,0.430
24.11.2021 21:16:12,-57.103,682.678,678.710,411.926,753.173,-46.416,0.461
24.11.2021 21:16:13,-57.007,683.837,681.396,412.811,755.126,-46.449,0.283
24.11.2021 21:16:14,-56.896,687.194,683.929,414.489,757.476,-46.380,0.377
24.11.2021 21:16:15,-56.799,688.079,684.814,414.794,758.178,-46.394,0.376
24.11.2021 21:16:16,-56.703,690.704,687.286,415.954,759.918,-46.357,0.393
24.11.2021 21:16:17,-56.603,692.443,688.812,416.656,761.199,-46.357,0.416
24.11.2021 21:16:18,-56.505,695.098,691.467,418.060,763.244,-46.308,0.415
24.11.2021 21:16:19,-56.402,697.662,694.335,419.342,765.472,-46.297,0.378
24.11.2021 21:16:20,-56.306,700.378,696.472,420.379,768.249,-46.381,0.443
24.11.2021 21:16:21,-56.206,702.911,698.547,421.325,769.348,-46.321,0.493
24.11.2021 21:16:23,-56.103,705.108,701.049,422.576,770.935,-46.256,0.457
24.11.2021 21:16:24,-55.997,707.855,704.223,423.767,772.766,-46.224,0.407
24.11.2021 21:16:25,-55.894,709.350,705.505,424.652,774.017,-46.190,0.430
24.11.2021 21:16:26,-55.806,710.632,706.726,424.652,775.482,-46.327,0.436
24.11.2021 21:16:28,-55.695,713.714,710.021,425.994,777.923,-46.326,0.411
24.11.2021 21:16:29,-55.608,716.796,711.853,427.124,779.541,-46.285,0.548
24.11.2021 21:16:30,-55.494,719.055,714.904,428.466,782.104,-46.295,0.458
24.11.2021 21:16:31,-55.399,722.412,717.864,429.840,784.271,-46.264,0.500
24.11.2021 21:16:32,-55.296,724.029,720.031,430.694,786.621,-46.336,0.438
24.11.2021 21:16:33,-55.195,725.982,721.527,431.213,787.353,-46.317,0.487
24.11.2021 21:16:34,-55.105,728.576,724.670,432.525,790.252,-46.363,0.425
24.11.2021 21:16:35,-55.000,731.140,726.562,433.471,791.961,-46.361,0.497
24.11.2021 21:16:36,-54.894,733.886,729.217,435.333,794.860,-46.315,0.505
24.11.2021 21:16:37,-54.793,736.083,731.262,435.821,796.264,-46.362,0.520
24.11.2021 21:16:38,-54.698,738.159,732.879,436.614,797.912,-46.380,0.568
24.11.2021 21:16:39,-54.595,740.295,735.137,437.927,800.262,-46.376,0.553
24.11.2021 21:16:40,-54.494,742.462,737.335,438.781,801.666,-46.361,0.549
24.11.2021 21:16:41,-54.404,743.927,738.830,439.697,803.771,-46.400,0.544
24.11.2021 21:16:42,-54.299,745.605,741.333,440.643,805.633,-46.412,0.455
24.11.2021 21:16:43,-54.198,748.779,743.438,442.413,808.532,-46.382,0.567
24.11.2021 21:16:44,-54.092,750.793,745.880,443.054,810.638,-46.466,0.520
24.11.2021 21:16:45,-53.994,752.990,746.978,444.549,812.561,-46.393,0.635
24.11.2021 21:16:46,-53.894,753.540,748.687,444.763,814.453,-46.527,0.511
24.11.2021 21:16:47,-53.809,755.218,749.633,445.770,816.040,-46.504,0.588
24.11.2021 21:16:48,-53.695,757.476,752.441,446.563,818.145,-46.562,0.528
24.11.2021 21:16:49,-53.595,759.307,754.058,448.394,820.556,-46.479,0.549
24.11.2021 21:16:50,-53.492,761.535,756.225,449.615,822.387,-46.443,0.554
24.11.2021 21:16:51,-53.394,762.451,757.049,449.462,823.394,-46.556,0.563
24.11.2021 21:16:52,-53.299,763.885,758.636,450.927,825.500,-46.506,0.546
24.11.2021 21:16:53,-53.195,766.296,761.322,453.063,828.887,-46.460,0.516
24.11.2021 21:16:54,-53.103,767.913,762.268,453.613,830.596,-46.521,0.584
24.11.2021 21:16:55,-52.994,770.172,764.831,454.864,833.801,-46.601,0.551
24.11.2021 21:16:56,-52.902,771.392,766.235,456.115,834.747,-46.484,0.531
24.11.2021 21:16:57,-52.804,773.468,767.669,456.726,836.547,-46.543,0.596
