# Sensor: ADPD2140, Rotationstage: ELL18M
Datetime,Stage Angle,xL,xR,yL,yR,X,Y
18.11.2021 19:29:59,-60.008,232.971,441.833,405.944,407.135,-0.231,-49.051
18.11.2021 19:30:00,-59.903,233.856,443.572,406.738,408.142,-0.273,-49.061
18.11.2021 19:30:01,-59.805,234.527,444.000,407.592,408.721,-0.219,-48.924
18.11.2021 19:30:02,-59.699,235.229,445.251,408.752,410.003,-0.242,-48.912
18.11.2021 19:30:03,-59.601,235.748,446.868,409.820,410.736,-0.176,-49.014
18.11.2021 19:30:04,-59.503,236.541,447.265,410.614,411.773,-0.223,-48.837
18.11.2021 19:30:05,-59.405,237.396,448.455,411.651,412.567,-0.176,-48.769
18.11.2021 19:30:06,-59.300,238.006,449.859,412.689,413.635,-0.181,-48.809
18.11.2021 19:30:07,-59.202,238.891,450.042,413.726,414.215,-0.093,-48.572
18.11.2021 19:30:08,-59.106,239.654,452.056,414.276,415.435,-0.221,-48.663
18.11.2021 19:30:09,-59.008,240.386,453.063,415.527,416.381,-0.162,-48.604
18.11.2021 19:30:10,-58.903,241.027,454.833,416.259,417.633,-0.260,-48.693
18.11.2021 19:30:11,-58.802,241.912,455.474,418.060,418.975,-0.173,-48.531
18.11.2021 19:30:12,-58.704,242.523,456.787,418.792,419.738,-0.178,-48.556
18.11.2021 19:30:13,-58.606,243.041,457.824,419.555,420.898,-0.253,-48.566
18.11.2021 19:30:14,-58.508,244.201,458.801,421.447,421.325,0.022,-48.377
18.11.2021 19:30:15,-58.403,244.201,459.960,421.813,422.760,-0.177,-48.558
18.11.2021 19:30:16,-58.302,245.635,461.456,422.668,424.072,-0.262,-48.371
18.11.2021 19:30:17,-58.202,246.490,462.402,423.980,425.170,-0.222,-48.268
18.11.2021 19:30:18,-58.101,247.070,463.500,424.896,425.964,-0.198,-48.270
18.11.2021 19:30:20,-58.001,247.650,464.141,425.445,426.513,-0.198,-48.201
18.11.2021 19:30:21,-57.900,247.955,466.094,426.818,427.764,-0.175,-48.414
18.11.2021 19:30:22,-57.802,249.298,466.857,427.734,428.863,-0.208,-48.143
18.11.2021 19:30:23,-57.702,249.755,468.078,428.680,430.023,-0.247,-48.199
18.11.2021 19:30:24,-57.606,251.098,469.512,429.901,430.969,-0.196,-48.034
18.11.2021 19:30:25,-57.506,251.525,470.306,430.694,431.640,-0.173,-48.033
18.11.2021 19:30:26,-57.403,252.319,471.466,431.915,433.105,-0.218,-47.983
18.11.2021 19:30:27,-57.305,252.929,472.717,433.166,434.265,-0.200,-48.000
18.11.2021 19:30:28,-57.204,253.570,473.907,434.051,434.936,-0.161,-47.999
18.11.2021 19:30:29,-57.109,254.119,474.731,434.753,435.791,-0.188,-47.968
18.11.2021 19:30:30,-57.003,254.699,475.555,435.913,437.072,-0.210,-47.929
18.11.2021 19:30:31,-56.903,255.462,476.593,436.767,438.140,-0.248,-47.871
18.11.2021 19:30:32,-56.800,256.072,477.386,437.652,438.598,-0.171,-47.819
18.11.2021 19:30:33,-56.699,256.866,479.278,438.812,440.063,-0.225,-47.881
18.11.2021 19:30:34,-56.604,257.659,480.102,439.910,440.856,-0.170,-47.782
18.11.2021 19:30:35,-56.501,258.178,480.987,440.612,442.047,-0.257,-47.770
18.11.2021 19:30:36,-56.403,258.636,481.994,441.619,442.596,-0.175,-47.793
18.11.2021 19:30:37,-56.302,259.613,483.001,443.023,443.542,-0.092,-47.672
18.11.2021 19:30:38,-56.202,260.437,484.344,443.756,444.580,-0.146,-47.644
18.11.2021 19:30:39,-56.101,260.772,485.046,444.885,445.343,-0.081,-47.655
18.11.2021 19:30:40,-56.003,261.077,486.053,446.044,446.594,-0.097,-47.720
18.11.2021 19:30:41,-55.903,262.023,487.060,446.929,447.631,-0.124,-47.609
18.11.2021 19:30:42,-55.802,262.451,488.342,448.120,448.699,-0.102,-47.681
18.11.2021 19:30:43,-55.692,263.153,488.769,448.608,449.829,-0.215,-47.551
18.11.2021 19:30:44,-55.601,263.793,489.868,450.042,450.683,-0.112,-47.538
18.11.2021 19:30:45,-55.503,264.129,490.692,450.561,451.873,-0.230,-47.567
18.11.2021 19:30:46,-55.395,264.892,491.577,451.812,452.667,-0.149,-47.489
18.11.2021 19:30:47,-55.302,265.502,493.133,452.697,453.460,-0.133,-47.551
18.11.2021 19:30:48,-55.194,266.296,494.049,453.735,454.895,-0.202,-47.470
18.11.2021 19:30:49,-55.101,266.815,494.873,454.925,455.688,-0.132,-47.450
18.11.2021 19:30:50,-55.001,267.730,496.093,455.963,457.092,-0.195,-47.380
18.11.2021 19:30:51,-54.905,268.157,496.551,456.848,457.855,-0.174,-47.332
18.11.2021 19:30:52,-54.805,268.615,498.016,458.038,459.045,-0.174,-47.421
18.11.2021 19:30:53,-54.694,269.775,498.870,459.136,460.113,-0.168,-47.234
18.11.2021 19:30:54,-54.596,270.233,500.213,460.144,460.845,-0.120,-47.306
18.11.2021 19:30:55,-54.496,270.935,500.701,460.968,461.853,-0.151,-47.189
18.11.2021 19:30:56,-54.408,271.301,501.953,461.914,463.104,-0.203,-47.272
18.11.2021 19:30:57,-54.302,272.033,503.448,463.165,464.202,-0.177,-47.292
18.11.2021 19:30:58,-54.207,272.552,504.302,464.813,465.270,-0.077,-47.277
18.11.2021 19:30:59,-54.104,273.284,505.493,465.301,466.430,-0.192,-47.253
18.11.2021 19:31:00,-54.003,273.529,506.500,466.674,467.773,-0.186,-47.332
18.11.2021 19:31:01,-53.893,274.383,507.781,467.864,468.414,-0.092,-47.290
18.11.2021 19:31:02,-53.797,274.963,509.155,469.085,469.451,-0.061,-47.332
18.11.2021 19:31:03,-53.692,275.543,509.979,470.520,471.038,-0.087,-47.297
18.11.2021 19:31:04,-53.609,275.756,510.894,471.160,472.106,-0.158,-47.370
18.11.2021 19:31:05,-53.501,276.794,512.298,472.198,473.022,-0.138,-47.297
